TICKER SYMBOL,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA,ENTERPRISE VALUE,FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL)
TYHT,4.79,undefined,-6.189,,undefined, 0.18 ," -2,727,000.00 ",$-22.22,$15.05
TYME,1.65,undefined,-0.218,N/A,undefined, -9.77 , 267.80 Mil ,$-24.20,$6.64
TZOO,16.96,-50.27548122866895,-1.183,19.80,-2.9643562045205747, -17.52 , 154.82 Mil ,$46.77,$95.90
TZPSU,9.99,undefined,None,,undefined,Not Found!, - ,$,$0.30
UAE,13.42,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
UAL,59.57,824.4844641638225,-25.301,-30.20,13.840598693366166, -5.12 , 39.97 Bil ,"$-5,860","$53,588"
UBCP,14.73,33.693788395904434,1.385,7.70,2.2874262319011835,Not Found!, 56.43 Mil ,$6.85,$625.07
UBFO,7.81,undefined,0.528,N/A,undefined,Not Found!," -147,157,000.00 ",$12.66,$974.85
UBOH,26.92,undefined,4.16,N/A,undefined,Not Found!, 50.71 Mil ,$15.64,$866.93
UBSI,38.53,59.467576791808874,2.4,8.00,1.5434097272724856,Not Found!, 3.90 Bil ,$121,"$21,887"
UBX,5.82,undefined,-1.845,N/A,undefined, -3.15 , 284.70 Mil ,$-78.98,$73.44
UCBI,33.63,27.248464163822526,1.91,1.00,0.8102427643122962,Not Found!, 1.77 Bil ,$140.2,"$15,786.8"
UCBIO,27.5,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
UCTT,56.92,80.88941979522184,1.89,20.00,1.4211071643573758, 14.66 , 2.37 Bil ,$61,$551
UCYB,34.6285,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
UEIC,55.28,95.98907849829352,2.72,15.00,1.736416036510375, 11.29 , 755.90 Mil ,$50.2,$197.0
UEPS,6.03,-66.31010238907851,-1.879,15.00,-10.996700230361277, -3.66 , 196.71 Mil ,$-79.8,$106.7
UFCS,34.38,-125.10040955631398,-4.503,10.00,-3.638755368130133,Not Found!, 810.34 Mil ,$23,"$2,245"
UFO,28.93,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
UFPI,78.89,153.1740614334471,4,17.00,1.9416156855551665, 11.58 , 4.90 Bil ,$247,$922
UFPT,49.72,undefined,1.77,N/A,undefined, 14.3 , 351.94 Mil ,$20.7,$26.3
UG,14.94,undefined,0.719,N/A,undefined, 15.84 , 60.23 Mil ,$3.55,$1.57
UHAL,616.99,1186.876723549488,33.632,15.00,1.9236563372979918, 10.33 , 15.43 Bil ,$146,"$9,690"
UIHC,7.39,-96.29692832764506,-2.25,20.00,-13.030707486826126, -2.31 , 260.33 Mil ,$-21.3,"$2,431.1"
UK,2.93,undefined,None,,undefined,Not Found!, 227.99 Mil ,$,$343.80
ULBI,8.31,12.845597269624575,0.329,17.50,1.5457999121088537, 11.81 , 122.56 Mil ,$18.6,$20.8
ULH,26.3,30.73993174061433,1.78,3.00,1.1688186973617616, 8.28 , 1.26 Bil ,$9,$823
ULTA,316.11,234.91645051194538,3.11,41.80,0.7431477982725804, 30.39 , 18.96 Bil ,$658,"$3,090"
UMBF,91.18,22.262798634812288,5.93,-6.00,0.24416317871037824,Not Found!, 1.21 Bil ,$313,"$30,111"
UMPQ,17.82,-192.24846416382255,-6.92,10.00,-10.78835376901361,Not Found!, 2.60 Bil ,$82,"$26,531"
UNAM,5.01,undefined,-4.05,N/A,undefined,Not Found!, 27.87 Mil ,$-3.26,$96.87
UNB,30.38,undefined,2.85,N/A,undefined,Not Found!, 125.69 Mil ,$-8.07,"$1,012.69"
UNIT,10.865,-221.71945392491472,-3.474,34.00,-20.40676060054438, 79.31 , 7.33 Bil ,$-160,"$6,804"
UNTY,20.74,undefined,2.19,N/A,undefined,Not Found!, 406.52 Mil ,$33.19,"$1,785.00"
UONE,5.42,undefined,-0.18,,undefined, 10.45 , 935.14 Mil ,$69.6,"$1,008.6"
UONEK,1.77,-16.40764505119454,-0.18,52.20,-9.269855961126858, 10.45 , 937.44 Mil ,$69.6,"$1,008.6"
UPLD,46.19,-53.4239590443686,-1.923,10.00,-1.1566130990337433, 71.84 , 1.67 Bil ,$34.3,$704.6
UPST,126.07,undefined,None,N/A,undefined,Not Found!, 9.19 Bil ,$10.1,$177.0
UPWK,45.66,-2.4519563139931746,-0.193,-0.04,-0.05370031349087111, -740.94 , 5.86 Bil ,$8.0,$229.9
URBN,38.1,2.903098976109215,0.01,184.82,0.0761968235199269, 41.61 , 4.61 Bil ,$127,"$2,069"
URGN,19.49,undefined,-5.899,N/A,undefined, -2.63 , 327.12 Mil ,$-107.10,$25.65
USAK,17.87,28.73215017064847,0.53,27.60,1.607842762767122, 6.37 , 344.01 Mil ,$26.8,$265.5
USAP,9.71,-37.788941979522185,-2.16,3.15,-3.89175509572834, -76.01 , 139.52 Mil ,$14.7,$77.4
USAT,12.35,-24.097133105802047,-0.479,25.00,-1.9511848668665626, -48.02 , 881.54 Mil ,$-7.1,$80.1
USAU,10.33,undefined,-4.367,N/A,undefined, -5.67 , 59.00 Mil ,$-6.71,$0.77
USCR,65.12,51.696245733788395,1.53,14.00,0.7938612674107554, 11.67 , 1.92 Bil ,$157,"$1,105"
USEG,4.3,-198.4114675767918,-3.944,25.00,-46.14220176204461, -8.53 , 17.12 Mil ,$-1.89,$3.80
USIG,59.2,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
USIO,6.29,undefined,-0.351,N/A,undefined, -72.82 , 163.04 Mil ,$5.44,$65.96
USLB,37.6959,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
USLM,139.42,undefined,5,N/A,undefined, 13.54 , 730.48 Mil ,$41.4,$35.9
USMC,37.66,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
USOI,4.74,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
USWS,1.01,undefined,-3.881,N/A,undefined, -3.19 , 454.25 Mil ,$-47.3,$353.2
USXF,34.005,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
UTHR,191.1,-41.24466894197953,11.54,-10.88,-0.21582767630549207, 11.26 , 8.02 Bil ,$696,"$1,220"
UTMD,88.21,undefined,2.941,N/A,undefined, 12.8 , 267.90 Mil ,$19.28,$8.92
UTSI,1.47,-30.22935153583618,-0.66,22.00,-20.564184718255905, -6.28 , 19.76 Mil ,$-15.90,$47.11
UVSP,27.91,30.034129692832764,1.6,4.00,1.0761064024662401,Not Found!, 937.52 Mil ,$47.4,"$5,644.0"
UXIN,1.43,undefined,-4.496,N/A,undefined, -1.93 , 726.55 Mil ,$-58.63,$501.82
VABK,33.64,undefined,2.94,,undefined,Not Found!, 114.16 Mil ,$9.05,$765.81
VACQ,10.78,undefined,None,,undefined,Not Found!, 444.00 Mil ,$,$0.05
VACQU,11.65,undefined,None,,undefined,Not Found!, - ,$,$0.05
VALU,31.6,undefined,1.978,N/A,undefined, 30.33 , 273.88 Mil ,$17.10,$52.00
VBFC,39.9,undefined,5.86,N/A,undefined,Not Found!, 101.88 Mil ,$-7.47,$654.24
VBIV,2.86,undefined,-0.212,N/A,undefined, -14.92 , 615.08 Mil ,$-48.05,$37.67
VBLT,1.99,undefined,-0.555,N/A,undefined, -2.96 , 67.62 Mil ,$-23.43,$10.79
VBTX,33.07,34.44914675767918,1.48,7.00,1.0417038632500508,Not Found!, 2.50 Bil ,$107.7,"$7,617.5"
VC,123.4,-365.56206143344707,-2.01,112.61,-2.9624154086989227, 34.54 , 3.45 Bil ,$64,"$1,761"
VCEL,55.47,undefined,0.06,N/A,undefined, 329.59 , 2.64 Bil ,$14.9,$71.3
VCIT,93.27,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VCKAU,10.15,undefined,None,,undefined,Not Found!, - ,$,$0.17
VCLT,101.85,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VCNX,2.87,undefined,-1.536,N/A,undefined, -3.56 , 99.65 Mil ,$-28.94,$14.31
VCSH,82.49,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VCTR,26.92,40.22170648464164,2.88,0.80,1.4941198545557817, 8.45 , 2.78 Bil ,$242.6,"$1,023.2"
VCVC,10.03,undefined,None,,undefined,Not Found!, 253.07 Mil ,$,$0.01
VCVCU,10.85,undefined,None,,undefined,Not Found!, - ,$,$0.01
VCYT,52.16,undefined,-0.656,N/A,undefined, -119.15 , 3.19 Bil ,$-12.5,$35.9
VECO,21.24,-25.999044368600682,-0.174,91.00,-1.2240604693314823, 22.8 , 1.07 Bil ,$36.2,$489.7
VENAU,10.09,undefined,None,,undefined,Not Found!, - ,$,$0.30
VEON,1.77,6.190034129692833,-0.2,-29.11,3.497194423555273, 3.41 , 12.03 Bil ,$665,"$13,538"
VERB,1.31,undefined,-0.803,N/A,undefined, -3.74 , 82.95 Mil ,$-16.61,$21.80
VERI,23.5,-152.41945392491468,-1.735,50.00,-6.485934209570837, -16.34 , 674.25 Mil ,$1.26,$89.44
VERO,2.13,undefined,None,N/A,undefined, -2.43 , 165.73 Mil ,$-28.94,$116.76
VERU,10.27,4.70079180887372,0.023,127.60,0.45772072140932035, 138.74 , 794.92 Mil ,$1.15,$24.04
VERX,20.59,undefined,None,-25.90,undefined, -37.67 , 2.73 Bil ,$26.7,$329.4
VERY,10.06,undefined,-1.476,,undefined,Not Found!, 206.80 Mil ,$5.3,$573.5
VETS,38.0877,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VFF,12.4,undefined,0.19,,undefined, 62.43 , 1.09 Bil ,$2.2,$148.7
VG,12.25,-4.167235494880546,-0.15,10.00,-0.34018248937800377, 41.02 , 3.59 Bil ,$31,$793
VGIT,67.42,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VGLT,83.47,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VGSH,61.51,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VIAC,43.89,undefined,None,-4.20,undefined, 9.89 , 45.50 Bil ,"$1,970","$36,607"
VIACA,47.57,undefined,None,5.00,undefined, 9.9 , 45.96 Bil ,"$1,970","$36,607"
VIAV,15.9,4.517133105802047,0.128,15.00,0.2840964217485564, 15.79 , 3.76 Bil ,$162,"$1,114"
VICR,82.78,17.54744027303754,0.41,20.00,0.21197680929013699, 123.46 , 3.51 Bil ,$5.9,$45.1
VIGI,83.67,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VIH,13.95,undefined,None,,undefined,Not Found!, 369.38 Mil ,$,$0.06
VIHAU,15.02,undefined,None,,undefined,Not Found!, - ,$,$0.06
VIIAU,10.25,undefined,None,,undefined,Not Found!, - ,$,$8.19
VINC,19.01,undefined,None,N/A,undefined, -19.13 , 204.75 Mil ,$,$5.51
VINCU,27,undefined,None,,undefined,Not Found!, - ,$,$5.51
VINP,12.48,undefined,None,6.23,undefined, 14.99 , 696.21 Mil ,$37.57,$60.12
VIOT,9.25,undefined,0.37,N/A,undefined, 24.93 , 537.92 Mil ,$0.0,$217.3
VIR,45.55,-402.3801501706485,-14.642,9.80,-8.833812297928617, -16.91 , 4.93 Bil ,$-197.49,$201.91
VIRC,3.31,undefined,-0.07,N/A,undefined, 25.56 , 76.74 Mil ,$9.0,$72.1
VIRI,6.32,undefined,None,,undefined, -2.12 , 21.60 Mil ,$0.00,$1.53
VIRT,31.88,44.86558361774744,5.16,-2.71,1.407326964170246, 5.51 , 8.88 Bil ,"$1,001","$8,111"
VISL,2.99,-50.801979522184304,-1.187,20.00,-16.990628602737225, -12.57 , 134.84 Mil ,$-13.18,$9.70
VITL,22.09,undefined,None,N/A,undefined, 56.31 , 827.04 Mil ,$1.4,$29.2
VIVE,3.03,-708.9165870307168,-16.564,20.00,-233.96587030716725, -1.71 , 33.08 Mil ,$-16.02,$9.66
VIVO,24.9,61.69085324232083,1.611,17.00,2.477544306920515, 10.16 , 1.08 Bil ,$62.8,$145.1
VJET,13.95,undefined,-3.733,N/A,undefined, -9.84 , 118.09 Mil ,$-7.56,$40.86
VKTX,5.91,-39.62102389078498,-0.544,40.00,-6.70406495613959, -4.51 , 190.84 Mil ,$-21.78,$12.16
VLGEA,24.39,undefined,1.941,N/A,undefined, 8.8 , 656.23 Mil ,$55,$569
VLON,4.88,undefined,None,,undefined, -11.99 , 31.16 Mil ,$-0.70,$1.63
VLY,13.71,18.853924914675773,0.93,5.00,1.3751951068326602,Not Found!, 7.81 Bil ,$152,"$36,094"
VLYPO,25.94,undefined,0.93,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VLYPP,28.1,undefined,0.93,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VMAC,9.95,undefined,None,,undefined, -76177.5 , 152.36 Mil ,$,$0.06
VMACU,10.83,undefined,None,,undefined,Not Found!, - ,$,$0.06
VMAR,7.74,undefined,None,N/A,undefined, -42.56 , 63.57 Mil ,$-0.39,$2.15
VMBS,53.47,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VMD,10.27,undefined,0.25,,undefined, 9.86 , 385.76 Mil ,$22.1,$30.9
VNDA,16.27,53.92627986348122,0.42,77.00,3.3144609627216486, 17.87 , 537.72 Mil ,$50.0,$80.2
VNET,32.17,162.0075795221843,-4.088,-34.89,5.035983199321862, -24.85 , 5.09 Bil ,$-262.2,"$1,907.9"
VNOM,14.64,43.44671126279864,-2.842,-18.68,2.967671534344169, 49.85 , 4.12 Bil ,$130.9,$600.5
VNQI,56.6,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VOD,18.97,58.81883959044369,1.02,29.90,3.1006241217946067, 4.77 , 120.12 Bil ,"$10,800","$114,584"
VONE,190.06,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VONG,258.95,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VONV,135.08,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VOR,35.2,undefined,None,N/A,undefined, -29.63 , 1.27 Bil ,$,$27.64
VOSOU,10.03,undefined,None,,undefined,Not Found!, - ,$,$0.16
VOXX,19.09,-5.139590443686007,-0.185,10.00,-0.2692294627389213, 132.23 , 424.36 Mil ,$16.0,$198.5
VPN,16,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VRA,10.63,9.292559726962457,0.26,15.30,0.8741824766662706, 7.45 , 421.63 Mil ,$15.0,$198.9
VRAY,4.29,-20.280546075085322,-0.73,10.00,-4.727400017502406, -6.13 , 601.19 Mil ,$-69.66,$131.29
VRCA,13.81,178.77455290102392,-1.708,-78.20,12.945297096381166, -8.87 , 349.79 Mil ,$-31.68,$41.17
VRDN,17.05,undefined,None,N/A,undefined, -1.53 , 166.85 Mil ,$-29.78,$11.22
VREX,21.35,-32.78150170648464,-1.617,5.00,-1.5354333351983438, -1143.22 , 1.26 Bil ,$-22.5,$672.7
VRIG,25.08,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VRM,38.44,undefined,None,55.00,undefined, -25.28 , 4.76 Bil ,$-367,$497
VRME,4.39,undefined,-1.483,N/A,undefined, -6.51 , 24.36 Mil ,$-2.41,$0.46
VRNA,8.79,undefined,-1.982,N/A,undefined, -1.9 , 311.96 Mil ,$-45.16,$19.35
VRNS,53.41,-85.78963822525597,-0.997,48.80,-1.6062467370390558, -79.05 , 5.48 Bil ,$-16.0,$461.4
VRNT,46.18,-7.771331058020477,-0.23,14.00,-0.16828347895237067, 21.92 , 3.43 Bil ,$214,"$1,773"
VRRM,13.63,-0.29927508532423214,-0.021,0.99,-0.021957086230684673, 19.05 , 3.04 Bil ,$22.6,"$1,020.9"
VRSK,179.99,121.80972013651878,4.31,10.32,0.6767582651064991, 23.65 , 32.97 Bil ,$821,"$4,864"
VRSN,204.37,175.18156996587032,7.07,8.00,0.8571784996128117, 26.99 , 23.85 Bil ,$687,"$3,157"
VRTS,242.67,642.5111262798634,10.02,34.20,2.6476743160665244, 13.25 , 4.00 Bil ,$-227.1,"$2,746.0"
VRTX,212.72,414.59217747440266,10.29,18.33,1.9490042190410053, 15.14 , 49.74 Bil ,"$2,994","$3,065"
VSAT,49.03,-2.173269624573379,-0.036,31.70,-0.04432530337698101, 12.43 , 5.25 Bil ,$-165,"$2,901"
VSDA,42.09,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VSEC,39.83,-8.68136518771331,-0.47,3.80,-0.21796046165486593, 21.25 , 808.56 Mil ,$31.3,$423.8
VSMV,36.5931,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VSPR,10.55,undefined,None,,undefined, -503.71 , 609.50 Mil ,$,$0.04
VSPRU,11.48,undefined,None,,undefined,Not Found!, - ,$,$0.04
VSTA,9.47,undefined,None,8.41,undefined, 16.82 , 797.22 Mil ,$30.1,$426.3
VSTM,2.77,-6.796843686006826,-0.442,1.74,-2.4537341826739447, -7.02 , 355.11 Mil ,$-33.51,$39.08
VTAQ,9.92,undefined,None,,undefined, -11280.88 , 214.34 Mil ,$0.00,$0.14
VTAQU,10.58,undefined,None,,undefined,Not Found!, - ,$0.00,$0.14
VTC,89.7,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VTGN,2.09,undefined,-0.265,N/A,undefined, -14.12 , 210.10 Mil ,$-9.37,$15.46
VTHR,189.18,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VTIP,51.61,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VTIQU,10.27,undefined,None,,undefined,Not Found!, - ,$-2.60,$1.34
VTNR,1.5,-29.103071672354954,-0.68,20.00,-19.40204778156997, -42.06 , 141.62 Mil ,$-6.8,$92.4
VTRN,31.8091,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VTRS,13.39,undefined,None,-3.65,undefined, 20.68 , 41.23 Bil ,$551,"$38,599"
VTRU,14.05,undefined,None,49.40,undefined, -24.06 , 250.92 Mil ,$-3.81,$137.97
VTSI,5.1,13.838225255972695,0.19,40.00,2.713377501171117, 56.89 , 50.97 Mil ,$-2.50,$9.47
VTVT,2.81,undefined,-0.18,N/A,undefined, -18.05 , 216.99 Mil ,$-18.00,$94.89
VTWG,218.4,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VTWO,178.25,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VTWV,139.99,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VUZI,28.94,-22.469283276450515,-0.525,20.00,-0.7764092355373363, -117.53 , 1.80 Bil ,$-15.45,$4.17
VVOS,9.21,undefined,None,N/A,undefined, -25.24 , 173.53 Mil ,$-3.07,$10.41
VVPR,9.87,undefined,-0.522,,undefined, -78.97 , 175.75 Mil ,$-5.46,$39.54
VWOB,77.79,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VWTR,9.14,undefined,None,,undefined, 166.78 , 159.95 Mil ,$1.72,$2.18
VXRT,5.69,undefined,-0.365,N/A,undefined, -19.41 , 531.59 Mil ,$-24.97,$29.18
VXUS,63.73,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VYGR,4.77,undefined,0.98,N/A,undefined, 1.48 , 45.70 Mil ,$-108.8,$107.3
VYMI,66.21,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VYNE,6.445,undefined,None,215.30,undefined, -1.15 , 284.43 Mil ,$-137.20,$56.25
WABC,63.42,51.463481228668954,2.98,3.00,0.8114708487648842,Not Found!, 1.22 Bil ,$105.5,"$5,903.1"
WAFD,30.935,44.225255972696246,1.9,7.00,1.4296187481072005,Not Found!, 3.13 Bil ,$151.8,"$17,001.9"
WAFU,9.69,undefined,-0.02,,undefined, 117.73 , 32.38 Mil ,$0.86,$4.80
WASH,51.48,81.17324232081911,4.004,5.00,1.5767918088737203,Not Found!, 1.36 Bil ,$33.1,"$5,179.0"
WATT,3.95,undefined,-0.764,N/A,undefined, -6.15 , 194.21 Mil ,$-24.79,$4.09
WB,49.42,20.847890784982937,1.38,1.56,0.4218512906714475, 20.28 , 10.43 Bil ,$56,"$3,306"
WBA,55.58,-12.969578156996587,-0.712,3.63,-0.23334973294344344, 51.61 , 86.97 Bil ,"$4,195","$69,295"
WBND,26.95,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
WCBR,21.6,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
WCLD,49.6,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
WDAY,251.93,-38.39623208191126,-1.192,12.95,-0.1524083359739263, 701.67 , 61.28 Bil ,"$1,012","$5,441"
WDC,72.22,-11.231262798634814,0.554,-22.00,-0.15551457766041005, 13.36 , 28.50 Bil ,$184,"$15,723"
WDFC,304.64,145.5754266211604,5.24,10.00,0.47786051280580494, 39.22 , 3.89 Bil ,$64.2,$211.9
WEN,21.46,18.600737201365188,0.52,15.32,0.8667631501102138, 18.71 , 8.10 Bil ,$215,"$4,490"
WERN,48.18,72.69701023890785,2.44,11.34,1.50886281110228, 6.98 , 3.44 Bil ,$33,$962
WETF,6.615,-8.298204778156997,-0.255,13.17,-1.254452725344973, -49.86 , 1.06 Bil ,$28.9,$630.4
WEYS,22.1,undefined,-0.87,N/A,undefined, -50.29 , 188.98 Mil ,$36.6,$68.8
WHF,15.9,31.700993856655295,1.542,5.19,1.9937731985317795,Not Found!, 709.63 Mil ,$-64.60,$406.09
WHLM,5.41,undefined,-0.96,N/A,undefined, -9.27 , 25.09 Mil ,$-2.12,$14.14
WHLR,3.75,undefined,-1.398,N/A,undefined, 12.28 , 425.68 Mil ,$13.51,$472.53
WHLRD,18.23,undefined,-1.398,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
WHLRP,11.5,undefined,-1.398,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
WIFI,14.02,-228.14075085324234,-0.385,386.10,-16.272521458861792, 10.5 , 776.48 Mil ,$-33.7,$494.6
WILC,23.11,25.585324232081913,0.725,15.00,1.107110524971091, 9.28 , 216.79 Mil ,$18.6,$13.4
WIMI,6.45,undefined,None,N/A,undefined, 62.96 , 540.20 Mil ,$20.50,$11.87
WINA,187.48,undefined,7.72,N/A,undefined, 17.43 , 715.40 Mil ,$39.06,$42.72
WINC,26.12,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
WING,137.56,27.584846416382252,0.78,15.05,0.20052956103796343, 88.2 , 4.52 Bil ,$59.5,$552.9
WINT,2.5,undefined,-2.08,N/A,undefined, -1.39 , 44.43 Mil ,$-26.30,$42.81
WIRE,67.4,102.23617747440274,3.68,10.00,1.516857232557904, 10.6 , 1.24 Bil ,$-29,$129
WISA,3.08,undefined,-2.468,N/A,undefined, -2.53 , 28.36 Mil ,$-9.91,$3.39
WISH,14.33,-646.5813515358362,-5.866,64.90,-45.120820065306084, -10.25 , 6.34 Bil ,$-2,"$1,370"
WIX,299.93,-35.094129692832766,-3.035,-0.80,-0.11700773411406917, -162.2 , 16.71 Bil ,$127.7,"$1,591.8"
WKEY,10.91,undefined,None,,undefined, -8.83 , 188.49 Mil ,$-14.18,$29.29
WKHS,13.205,undefined,0.7,N/A,undefined, 17.25 , 1.81 Bil ,$-76.01,$237.34
WLDN,41.84,undefined,-1.23,N/A,undefined, 150.88 , 624.87 Mil ,$41.9,$241.2
WLFC,42.36,37.05460750853242,1.05,15.00,0.8747546626188013, 10.93 , 1.91 Bil ,$-318.8,"$2,000.9"
WLTW,237.83,162.67085324232085,7.65,5.66,0.6839795368217669, 8.71 , 20.54 Bil ,"$1,488","$27,599"
WMG,36.42,undefined,None,53.14,undefined, -412.02 , 22.25 Bil ,$113,"$6,910"
WNEB,8.16,12.446143344709899,0.448,10.00,1.5252626647928798,Not Found!, 176.48 Mil ,$21.49,"$2,139.25"
WNW,10.2,undefined,None,,undefined, -115.94 , 254.41 Mil ,$-0.49,$5.36
WOOD,89.07,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
WOOF,21.16,-9.995358361774745,-0.13,42.70,-0.47237043297612213, 26.75 , 9.43 Bil ,$,"$4,020"
WORX,2.01,undefined,-1.366,,undefined, -1.71 , 19.53 Mil ,$-1.59,$5.56
WPRT,6.78,-3.1220477815699663,-0.054,30.00,-0.4604790238303785, 63.74 , 1.04 Bil ,$-42.3,$242.2
WRAP,5.24,undefined,None,N/A,undefined, -12.51 , 161.41 Mil ,$-13.11,$2.42
WRLD,127.4,145.560409556314,9.693,1.50,1.142546385842339,Not Found!, 1.51 Bil ,$199.9,$675.2
WSBC,36.19,49.17337883959044,1.77,10.00,1.358755977883129,Not Found!, 2.67 Bil ,$52.1,"$13,668.9"
WSBCP,28.65,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
WSBF,20.82,undefined,3.3,N/A,undefined,Not Found!, 946.78 Mil ,$-101.8,"$1,771.5"
WSC,28.87,44.29343344709897,0.41,63.44,1.5342373899237607, 24.31 , 9.41 Bil ,$116,"$3,431"
WSFS,50,69.88191126279864,2.27,12.00,1.3976382252559727,Not Found!, 1.09 Bil ,$8.0,"$12,544.4"
WSTG,25.13,46.26006825938566,1.01,22.00,1.840830412231821, 10.68 , 84.62 Mil ,$38.0,$120.8
WTBA,24.53,undefined,1.98,N/A,undefined,Not Found!, 549.07 Mil ,$39.97,"$2,962.05"
WTER,1.04,undefined,-0.257,N/A,undefined, -6.89 , 97.43 Mil ,$-14.77,$11.65
WTFC,76.39,130.01774744027304,4.68,10.00,1.702025755207135,Not Found!, 2.09 Bil ,$-582,"$40,965"
WTFCM,27.6,undefined,4.68,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
WTFCP,27.82,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
WTRE,34.85,undefined,3.04,N/A,undefined, 11.98 , 918.93 Mil ,$190.7,"$2,538.3"
WTRH,2.78,6.419795221843002,0.15,20.00,2.3092788567780587, 9.95 , 335.78 Mil ,$32.9,$144.1
WVE,6.26,undefined,-3.822,N/A,undefined, -1.07 , 150.06 Mil ,$-117.32,$196.46
WVFC,15.8,undefined,0.99,N/A,undefined,Not Found!, 154.61 Mil ,$1.69,$279.02
WVVI,9.22,undefined,0.459,N/A,undefined, 9.99 , 70.02 Mil ,$1.24,$20.67
WW,31.49,2.8922866894197954,1.07,-6.70,0.09184778308732282, 13.17 , 3.51 Bil ,$86,"$2,029"
WWD,121.3,91.10973378839593,3.548,8.60,0.7511107484616317, 19.08 , 8.30 Bil ,USD432,"USD1,896"
WYNN,132.68,-215.25160409556318,-19.37,-1.10,-1.6223364794661077, -51.03 , 24.52 Bil ,"$-1,363","$14,607"
XAIR,5.73,undefined,-1.53,N/A,undefined, -4.66 , 104.68 Mil ,$-19.81,$7.61
XBIO,2.08,undefined,-1.704,N/A,undefined, -1.59 , 7.46 Mil ,$-4.27,$0.96
XBIT,16.86,undefined,-0.364,N/A,undefined, -16.33 , 261.96 Mil ,$-68.88,$5.11
XCUR,2.09,undefined,-0.283,N/A,undefined, -5.35 , 121.25 Mil ,$-42.44,$38.94
XEL,68.05,62.00846416382253,2.79,6.30,0.9112191647879873, 13.48 , 58.36 Bil ,"$-2,521","$39,382"
XELA,2.22,undefined,-3.66,N/A,undefined, 16.51 , 1.70 Bil ,$-45,"$2,084"
XELB,2.41,-11.446006825938566,-0.412,10.00,-4.749380425700649, -17.47 , 68.21 Mil ,$1.78,$40.21
