TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
AVD,American Vanguard Corporation,15.6,7.74382470119522,0.589,-1.00,0.4963990193073859,1.32991,2.51 , 633.17 Mil ,666022720,$53.1,48182124,13765000,-465309880,$366.1,154779008,1.2302839116719242,1.2168769716088328,15.43,12.68,0.0148, 12.65 ,14.858
AVDG,,30.9399,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,30.8465,24.844,,Not Found!,
AVDE,,65.7022,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,65.49,47.37,,Not Found!,
AVDR,,30.9929,,Key Error,,,None,Not Found!,,,Not Found!,,,,Not Found!,,,,30.7811,24.92,,,
AVDV,,67.58,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,67.29,45.48,,Not Found!,
AVEM,,67.75,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,67.58,50.004,,Not Found!,
AVIG,,49.655,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,49.48,48.19,,Not Found!,
AVK,Advent Claymore Convertible Sec,19.21,undefined,1.122,N/A,undefined,1.1933234,, 985.30 Mil ,979433536,$48.8,-14998075,210406,-661292442,$332.4,324009984,1.4531013615733737,1.4447806354009078,19.1,13.22,0.0023999999,Not Found!,None
AVLR,"Avalara, Inc.",189.78,48.54725099601594,-0.61,-53.90,0.255808046137717,14.784628,16.86 , 15.81 Bil ,10789438464,$40.1,69158752,676150016,-15471043840,$574.6,67964000,1.6502608695652174,1.6224347826086958,186.58,115,0.021, -276.48 ,-277.785
AVMU,,50.18,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,50.062,49.315,,Not Found!,
AVNS,"Avanos Medical, Inc.",32.89,-21.014820717131478,-0.81,6.30,-0.6389425575290811,1.2489977,2.72 , 1.71 Bil ,2007344128,$-5.4,-12687500,100100000,-1472344928,$387.0,240200000,1.0616526791478373,1.040994189799871,32.25,30.98,0.028800001, -72.1 ,36.765
AVNT,Avient Corporation,49.67,undefined,None,13.10,undefined,None,2.44 , 5.88 Bil ,5930867712,$129,-70262496,616200000,-3808071872,"$3,261",1964000000,2.0474031327287716,1.9971145919208573,48.45,24.26,0.0126, 11.84 ,10.949
AVSF,,50.035,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,49.98,49.74,,Not Found!,
AVUS,,77.04,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,76.58,51.47,,Not Found!,
AVTR,"Avantor, Inc.",40.72,16.533482071713145,0.292,23.80,0.40602853810690437,13.557134,2.71 , 30.22 Bil ,28641585152,$904,788400000,223000000,-24226796096,"$8,264",5650999808,1.9873108833577355,2.0080527086383606,41.145,20.49,0.0361, 32.77 ,21.849
AVUV,,75.7893,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,75.14,41.26,,Not Found!,
AVY,Avery Dennison Corporation,225.73,244.4403872509961,7.509,10.07,1.0828883500243482,11.7547,5.04 , 20.42 Bil ,19859935232,$810,736275008,377900000,-18205862944,"$4,719",2079000064,1.9877597745685098,1.9535487847833743,221.845,113.56,0.0097, 16.13 ,15.912
AWAY,,27.04,,Key Error,,,None,Not Found!,,,Not Found!,,,,Not Found!,,,,27.01,17.16,,,
AVYA,Avaya Holdings Corp.,20.5,-240.3031075697212,-7.37,10.10,-11.722102808279082,6.493716,0.67 , 4.27 Bil ,4993957888,$1,325375008,750000000,-940645376,"$5,571",3191000064,1.5454202789295137,1.513758009800226,20.08,13.265,0.1426, 6.43 ,10.213
AWF,Alliancebernstein Global High I,12.31,undefined,2.828,N/A,undefined,0.9614332,, 1.06 Bil ,1066950080,$0.0,None,5579406,-1054183538,$53.5,694598,1.2068627450980394,1.2019607843137257,12.26,10.2,None,Not Found!,None
AWI,Armstrong World Industries Inc,101.9,130.10519521912354,3.389,13.40,1.2767928873319287,10.107049,4.30 , 5.45 Bil ,5846715392,$154,132350000,121600000,-4670941184,"$1,218",774000000,1.7581090407177364,1.722222222222222,99.82,57.96,0.0359, 15.02 ,23.786
AWK,"American Water Works Company, I",185.15,118.6453864541833,3.958,8.60,0.6408068401522187,5.072224,1.44 ,,44081594368,$-388,-725374976,87000000,-34014456896,"$18,262",11091000320,1.413250896878101,1.3960003053202046,182.89,131.01,0.011,,22.722
AWP,Aberdeen Global Premier Propert,6.85,undefined,-1.574,N/A,undefined,1.2949502,, 693.75 Mil ,680296832,$0.0,None,3203142,-575009018,$129.6,115537096,1.5893271461716938,1.5646867749419955,6.7438,4.31,None,Not Found!,None
AWR,American States Water Company,93.33,64.13411952191235,2.472,6.30,0.6871758225855819,5.2572045,2.60 , 4.05 Bil ,3509969408,$-26.9,6171875,6951000,-3407132328,"$1,178.2",580859008,1.347725631768953,1.3288086642599277,92.02,69.25,0.0275, 21.86 ,19.894
AWX,Avalon Holdings Corporation,4.06,undefined,0.395,N/A,undefined,0.42285478,0.80 , 34.79 Mil ,35665536,$-1.80,-1721875,4451000,-11536663,$40.34,23404000,2.9,2.9285714285714284,4.1,1.4,0.0032, 5.03 ,9.354
AWTM,,49.735,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,49.74,48.88,,Not Found!,
AWYX,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
AXL,American Axle & Manufacturing H,8.64,-1423.5070374501995,-4.963,155.12,-164.75775896414345,2.620795,1.40 , 3.76 Bil ,4223412736,$612,365737504,605200000,-371008640,"$5,404",3584999936,1.7925311203319503,1.7634854771784232,8.5,4.82,0.075, 3.93 ,5.583
AX,"Axos Financial, Inc.",47.16,110.91155378486056,3.42,10.00,2.3518141175754996,2.1024828,, 2.69 Bil ,2814558720,$402.1,None,1156900992,-1672320128,"$12,864.6",1261900032,2.2172073342736245,2.227080394922426,47.37,21.27,0.0342,Not Found!,None
AXP,American Express Company,159.3,529.4015139442232,6.101,41.00,3.3232988948162157,5.245837,, 136.74 Bil ,147603259392,"$9,747",None,29109999616,-99193554944,"$161,434",39324000256,1.7876781506003816,1.779486028504096,158.57,89.11,0.0126,Not Found!,None
AXR,AMREP Corporation,15.85,undefined,-0.054,N/A,undefined,1.4072065,10.75 , 94.93 Mil ,79879472,$12.61,7468250,15406000,-98802752,$8.48,5200000,3.4758771929824563,3.528508771929825,16.09,4.56,0.0135, 9.65 ,40.425
AXS,Axis Capital Holdings Limited,48.61,88.52940239043826,1.772,20.00,1.8212179055840005,0.8729345,, 5.11 Bil ,5322211328,$772,892619392,1112760960,-2926062720,"$22,192",1440502016,1.1527152003794165,1.1280531183305667,47.57,42.17,0.0124, 11.89 ,9.047
AXS$E,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
AXU,Alexco Resource Corp,1.92,undefined,-0.236,N/A,undefined,1.6444445,5.83 , 262.92 Mil ,356746240,$-41.37,-24369124,24717000,-254044696,$23.35,6773000,1.2151898734177213,1.1550632911392404,1.825,1.58,0.0327, -8.48 ,-16.075
AYI,"Acuity Brands, Inc.",177.22,245.83781673306774,6.694,12.45,1.3871900278358409,3.1775205,5.11 , 6.30 Bil ,6364508672,$396,347649984,593500032,-5610313344,"$1,521",563000000,2.0161547212741753,1.9738339021615472,173.5,87.9,0.0594, 12.54 ,12.448
AXTA,Axalta Coating Systems Ltd.,29.86,18.11187250996016,0.36,20.20,0.6065596955780362,5.019695,1.99 , 9.50 Bil ,9795059712,$559,464262496,1266899968,-5560776704,"$5,674",3912999936,1.3933737750816613,1.3567428838077462,29.075,21.43,0.025, 11.22 ,13.884
AZAA,,28.5775,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,28.5449,25.819,,Not Found!,
AYX,"Alteryx, Inc.",76,10.331059760956174,-0.746,-16.40,0.1359349968546865,11.093448,3.59 , 5.27 Bil ,5188448256,$56.6,69663504,661875968,-4350676224,"$1,039.9",840716992,1.14011401140114,1.1132613261326132,74.21,66.66,0.048499998, -1846.33 ,-325.867
AZAJ,,27.72,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,27.69,24.61,,Not Found!,
AZAL,,28.5219,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,28.4401,25.64,,Not Found!,
AZAO,,28.7732,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,28.7744,24.4,,Not Found!,
AZBA,,26.71,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,26.7,25.514,,Not Found!,
AZBJ,,26.39,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,26.33,24.56,,Not Found!,
AZBL,,26.7943,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,26.74,25.419,,Not Found!,
AZBO,,26.91,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,26.905,24.7,,Not Found!,
AZO,"AutoZone, Inc.",1537.25,3591.491235059762,91.057,14.00,2.3363091462415104,None,2.75 , 40.26 Bil ,40454393856,"$3,088",2574976000,1026225024,-31855879296,"$15,901",8118784000,1.4157111939954876,1.4025509969148595,1522.96,1085.85,0.0150999995, 12.03 ,11.98
AZEK,The AZEK Company Inc.,42.25,undefined,None,23.00,undefined,None,6.31 , 6.80 Bil ,6808209408,$49,73920496,151316992,-6810797568,$662,475948000,1.368199481865285,1.3089378238341969,40.42,30.88,0.028399998, 51.88 ,65.228
AZRE,Azure Power Global Limited,21.77,-241.1874900398407,-1.181,108.00,-11.078892514462137,0.045270722,0.44 , 2.57 Bil ,97277009920,$-248.0,-14162499584,11107000320,10009095424,"$1,808.2",107164999680,1.1968114348543155,1.2127542605827377,22.06,18.19,0.0731, 22.3 ,8.597
AZUL,Azul S.A.,21.08,783.5435856573707,-17.46,-34.10,37.16999931960962,None,-1.29 , 6.01 Bil ,23152070656,$-119,-1044354368,2286053888,-157659136,"$6,588",22279131136,1.8888888888888886,1.8775716845878136,20.9537,11.16,None, 23.93 ,-8.592
AZZ,AZZ Inc.,53.51,49.29402390438248,1.52,10.00,0.9212114353276486,2.1036096,4.02 , 1.56 Bil ,1547194624,$80.6,75883000,12403000,-1293864648,$401.8,233311008,1.6459550907413103,1.6025838203629654,52.1,32.51,0.0161, 12.4 ,10.894
B,"Barnes Group, Inc.",47.04,33.63019920318725,1.037,10.00,0.7149277041493889,1.7215142,2.73 , 2.94 Bil ,2976271616,$140,129405872,91134000,-2235363024,"$1,236",656480000,1.400416790711521,1.3633521881512354,45.795,33.59,0.0105, 13.38 ,13.404
BA,Boeing Company (The),218.17,-750.2683840637452,-20.547,12.33,-3.438916368262113,None,1.33 , 170.10 Bil ,172393185280,"$-13,738",-9533124608,21341999104,-103947694080,"$165,420",63559000064,1.5409662381692326,1.4986057352733435,212.1726,141.58,0.0165, -36.1 ,-96.094
BAB,,33.4,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,33.28,31.68,,Not Found!,
BABA,Alibaba Group Holding Limited,170.3,379.31751394422315,8.436,17.15,2.2273488781222732,0.5068126,4.44 , 408.72 Bil ,416760758272,"$32,699",211949256704,483445014528,8323497984,"$94,157",179907002368,1.1145287958115184,1.1346204188481674,173.37,152.8,None, 16.13 ,3.243
BAC$B,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
BAC,Bank of America Corporation,41.05,134.05204780876497,2.33,24.32,3.265579727375517,1.4215434,, 400.00 Bil ,188522397696,"$-39,683",None,747442995200,393358704640,"$2,752,775",574665981952,1.7886710239651415,1.7943355119825708,41.18,22.95,0.0104,Not Found!,None
BAC$K,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
BAC$E,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
BAC$L,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
BAC$N,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
BAC$O,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
BAC$M,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
BAH,Booz Allen Hamilton Holding Cor,83.12,132.37601593625502,4.365,8.80,1.5925892196373317,10.417197,3.67 , 13.78 Bil ,13649434624,$491,366925248,621862016,-10466579328,"$4,961",3198243072,1.118406889128095,1.1005113024757807,81.79,74.32,0.0152, 17.93 ,17.259
BAC$P,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
BAK,Braskem SA,25.74,-13.01172908366534,-0.278,18.20,-0.5055061804065789,23.724585,2.16 , 17.17 Bil ,54425059328,"$1,356",3624803072,15044448256,4815364096,"$16,062",62438830080,3.677142857142857,3.642857142857143,25.5,7,None, 4.01 ,3.38
BAL,,51.8228,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,51.815,37.77,,Not Found!,
BALT,,25.825,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,25.815,25.61,,Not Found!,
BALY,Bally's Corporation,48,undefined,None,N/A,undefined,None,1.14 , 3.81 Bil ,3322699008,$24.0,-37434876,151652992,-2077343872,"$2,390.1",1198647040,2.2325581395348837,2.2381395348837207,48.12,21.5,0.10520001, 19.86 ,39.609
BAM,Brookfield Asset Management Inc,56.87,-3.7717290836653388,-0.12,9.43,-0.0663219462575231,2.686496,0.64 , 226.47 Bil ,311037296640,"$3,448",7583499776,9825999872,-78016128000,"$223,280",148589002752,1.9549673427294603,1.935201100034376,56.295,29.09,None, 9.53 ,18.958
BAMH,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
BAMI,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
BAMR,,,,Key Error,,,,, 1.65 Bil ,,$0.00,,,,"$1,388.00",,,,,,, 411.43 ,
BANC,"Banc of California, Inc.",17.76,10.37768924302789,0.32,10.00,0.5843293492695883,1.2511592,, 1.72 Bil ,1541465856,$137.7,None,379508992,-508502656,"$7,198.1",914718976,1.9733333333333336,1.948888888888889,17.54,9,0.046,Not Found!,None
BAP,Credicorp Ltd.,104.61,36.53507569721116,2.496,-0.15,0.34925031734261697,0.34170943,, 4.90 Bil ,11700134912,$0,None,48236060672,39853977600,"$53,582",49913708544,1.1797676779068456,1.1842787865117852,105.01,88.67,0.0253,Not Found!,None
BAPR,,32.5154,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,32.4,27.98,,Not Found!,
BARK,,8.74,,Unexpected error:<class 'TypeError'>,N/A,,None,, 1.22 Bil ,,$,-11755250,38278000,,$220.8,115729000,,,8.23,6.7,, -50.73 ,
BAR,,18.16,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,17.8018,16.67,,Not Found!,
BATL,Battalion Oil Corporation,11.44,undefined,None,N/A,undefined,None,-3.30 , 355.77 Mil ,354978432,$-12.1,917500,1458000,-153084208,$328.1,165287008,1.76,1.4,9.1,6.5,0.010299999, -0.74 ,-4.992
BATT,,17.74,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,17.87,9.55,,Not Found!,
BAUG,,32.3162,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,32.192,27.044,,Not Found!,
BAX,Baxter International Inc.,82.71,73.11800796812749,2.07,11.65,0.884028629768196,4.9571786,4.59 , 44.85 Bil ,43860385792,"$1,354",1135624960,3182000128,-38730713088,"$11,147",6560000000,1.1311542669584242,1.1213074398249452,81.99,73.12,0.0165, 18.95 ,16.354
BB,BlackBerry Limited,11.07,46.27537848605578,-1.97,-21.90,4.180250992416963,4.0714283,2.12 , 6.39 Bil ,7687929856,$37.0,69625000,739000000,-5393151808,"$1,265.0",843000000,2.533180778032037,2.462242562929062,10.76,4.37,0.0941, 68.04 ,75.372
BBAR,Banco BBVA Argentina S.A.,4.18,undefined,None,31.93,undefined,None,," -1,075,957,000.00 ",-161347502080,$551,None,175554002944,174641139584,"$7,722",10727999488,1.8414096916299558,1.8325991189427313,4.16,2.27,None,Not Found!,None
BBAX,,58.79,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,58.6101,44.52,,Not Found!,
BBC,,48.17,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,48.16,36.395,,Not Found!,
BBCA,,66.16,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,65.45,45.54,,Not Found!,
BBD,Banco Bradesco Sa,4.27,6.834199203187253,0.386,1.60,1.600515035875235,0.28839028,, 59.41 Bil ,130509701120,"$26,856",None,406315008000,360557522944,"$283,503",491950899200,1.2708333333333333,1.2589285714285716,4.23,3.36,None,Not Found!,None
BBDC,"Barings BDC, Inc.",10.82,3.97577689243028,0.168,5.00,0.3674470325721146,0.97270244,, 1.72 Bil ,1639996544,$-477.1,-39925208,37026688,-661202368,"$1,062.2",985325888,1.4601889338731444,1.425101214574899,10.56,7.41,0.0021,Not Found!,None
BBDO,Banco Bradesco Sa,3.75,undefined,0.386,,undefined,0.26345935,, 55.82 Bil ,124392505344,"$26,856",None,406315008000,360456962048,"$283,503",491950899200,1.2135922330097089,1.226537216828479,3.79,3.09,None,Not Found!,None
BBEU,,60.94,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,60.69,42.94,,Not Found!,
BBJP,,60.06,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,60.08,47.84,,Not Found!,
BBIN,,62.22,,Key Error,,,None,Not Found!,,,Not Found!,,,,Not Found!,,,,62.28,46.14,,,
BBL,BHP Group PlcSponsored,59.59,16.872509960159366,2.75,-5.00,0.28314331196776915,3.024085,3.68 , 153.77 Bil ,170164568064,"$20,114",8365373952,9457000448,-136554700800,"$53,322",23360000000,1.5731256599788808,1.5373548046462513,58.235,37.88,None, 4.65 ,7.365
BBN,,26.53,,Unexpected error:<class 'TypeError'>,,,None,, 1.54 Bil ,,$252.21,None,None,,$646.15,None,,,26.3001,23.63,,Not Found!,
BBMC,,92.21,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,91.4695,60.47,,Not Found!,
BBP,,53.2133,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,52.76,44.451,,Not Found!,
BBRE,,104.54,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,103.02,68.76,,Not Found!,
BBSC,,67.5315,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,67.0042,52.65,,Not Found!,
BBSA,,51.725,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,51.68,51.46,,Not Found!,
BBU,Brookfield Business Partners L.,42.38,33.61046055776893,1.732,2.57,0.7930736327930376,2.9549549,1.10 , 23.39 Bil ,39645691904,"$1,771",688499968,3944000000,583729152,"$42,329",26329999360,1.5007082152974507,1.4885694050991503,42.0372,28.24,None, 5.14 ,10.387
BBUS,,83.17,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,82.8,58.44,,Not Found!,
BBVA,Banco Bilbao Vizcaya Argentaria,6.61,19.402948207171317,0.705,7.20,2.9353930721893065,0.9626691,, 46.68 Bil ,-51228712960,$0,None,155999993856,112377712640,"$720,754",57417998336,2.654618473895582,2.6305220883534135,6.55,2.49,None,Not Found!,None
BBWI,,65.6,,Unexpected error:<class 'TypeError'>,10.00,,None,3.18 , 24.25 Bil ,,"$2,044",None,2807000064,,"$11,580",8352000000,,,64.32,22.26354,, 7.12 ,
BBW,"Build-A-Bear Workshop, Inc.",17.55,38.40183266932271,0.569,30.00,2.1881386136366214,3.5303388,3.01 , 347.81 Mil ,383406048,$25.3,26882750,45931000,-241036296,$186.4,126285000,7.532188841201717,7.532188841201717,17.55,2.33,0.0585, 7.89 ,14.881
BC,Brunswick Corporation,97.82,245.60589641434268,5.962,15.00,2.5107942794351126,4.548517,4.90 , 7.93 Bil ,8287604224,$721,622324992,591000000,-6876282944,"$2,369",945000000,1.7313274336283184,1.6938053097345134,95.7,56.5,0.0256, 8 ,8.43
BBY,"Best Buy Co., Inc.",114.02,263.17258964143434,8.53,9.10,2.30812655359967,6.714845,4.94 , 27.80 Bil ,27453120512,"$1,307",2972624896,4402999808,-23524738560,"$14,244",3991000064,1.1885750026060669,1.1594391743979984,111.225,95.93,0.0348, 6.72 ,6.971
BC$A,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
BCAT,,22.04,,Unexpected error:<class 'TypeError'>,,,None,, 2.45 Bil ,,$,None,None,,$0.0,None,,,21.75,19.3,,Not Found!,
BC$C,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
BC$B,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
BCC,"Boise Cascade, L.L.C.",58.23,-3.8916334661354597,4.44,-9.00,-0.06683210486236407,2.6581578,5.74 , 2.16 Bil ,2045417600,$385,288177376,456982016,-1811982848,"$1,432",540579008,1.578048780487805,1.5628726287262873,57.67,36.9,0.0311, 2.27 ,3.484
BCE,"BCE, Inc.",52.49,43.52522071713148,2.209,2.74,0.8292097679011522,2.6184502,1.33 , 71.30 Bil ,76283437056,"$2,695",3570374912,1752000000,-45441759744,"$33,848",27726000128,1.3152092207466801,1.3057278877474319,52.1116,39.91,None, 9.44 ,9.222
BCD,,31.84,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,31.385,22.66,,Not Found!,
BCI,,27.04,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,26.64,19.544,,Not Found!,
BCH,,19.59,,Unexpected error:<class 'TypeError'>,14.80,,1.9469999,, 18.07 Bil ,,"$-3,832",None,None,,"$59,002",None,,,19.31,14.76,,Not Found!,
BCEI,"Bonanza Creek Energy, Inc.",41.3,48.56916334661356,1.179,15.00,1.1760087977388272,0.82741046,1.74 , 1.48 Bil ,1435557504,$100.5,208806368,24403000,-1289300296,$531.1,227856000,2.600755667506297,2.581234256926952,40.99,15.88,0.10569999, 20.88 ,11.354
BCM,,36.8595,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,36.3734,26.28,,Not Found!,
BCO,Brinks Company (The),79.08,21.570517928286858,0.535,14.50,0.27276830966473015,38.321712,1.56 , 6.39 Bil ,6497858560,$325,403524992,661600000,-3166985472,"$5,276",3139099904,2.0449961210240497,1.986811481768813,76.83,38.67,0.0945, 11.87 ,12.062
BCSF,"Bain Capital Specialty Finance,",15.16,56.66691633466136,2.334,5.35,3.737923241072649,0.9069127,, 2.25 Bil ,2285578496,$314.8,16402000,37661000,-939812216,"$1,351.0",1341892992,1.6995515695067265,1.6884304932735426,15.0608,8.92,0.0047999998,Not Found!,None
BCV,12944,31.385,undefined,4.759,N/A,undefined,1.0859461,, 202.72 Mil ,203058560,$0.00,None,38248,-172723752,$2.24,0,1.3148303309593632,1.310485965647256,31.2813,23.87,0.0007,Not Found!,None
BCS,Barclays PLC,10.38,11.466645418326696,0.828,-0.60,1.104686456486194,0.6786942,," -112,126,499,000.00 ",55807606784,$0,None,621740032000,578103721984,"$1,834,806",634443005952,2.2565217391304353,2.230434782608696,10.26,4.6,None,Not Found!,None
BCV$A,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
BCX,,9.42,,Unexpected error:<class 'TypeError'>,,,None,, 824.74 Mil ,,$64.38,None,None,,$18.31,None,,,9.34,5.55,,Not Found!,
BDCX,,39.297,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,38.8251,22.322,,Not Found!,
BDC,Belden Inc,58.47,-11.219789641434264,-0.343,10.16,-0.19188968088651043,3.08336,1.93 , 3.78 Bil ,3617936896,$129,265806256,423291008,-2164848512,"$2,396",1593058944,2.047985989492119,2.0185639229422065,57.63,28.55,0.0327, 12.72 ,11.73
BDCZ,,19.795,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,19.5767,13.09,,Not Found!,
BDJ,Blackrock Enhanced Equity Divid,10.2,undefined,-0.101,N/A,undefined,1.0919785,, 1.90 Bil ,1895439488,$123.5,30365152,1737,-1899088951,$21.1,66281,1.4592274678111588,1.4549356223175964,10.17,6.99,0.0007,Not Found!,None
BDEC,,33.76,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,33.67,27.347,,Not Found!,
BDL,"Flanigan's Enterprises, Inc.",24.75,undefined,1.721,N/A,undefined,1.0582496,2.72 , 61.32 Mil ,96343912,$4.2,5766625,32628000,-12518612,$63.8,55398000,1.5449438202247192,1.4912609238451935,23.89,16.02,0.025899999, 2.55 ,12.73
BDN,Brandywine Realty Trust,14,42.17163346613547,1.782,5.00,3.0122595332953908,1.3359661,0.63 , 4.26 Bil ,4260223744,$71.1,None,47730000,-2322084528,"$2,138.5",1911451008,1.6374269005847952,1.6198830409356724,13.85,8.55,0.09819999, 7.87 ,21.19
BDR,"Blonder Tongue Laboratories, In",1.19,undefined,-0.56,N/A,undefined,9.133858,-1.31 , 19.52 Mil ,20122146,$-1.16,1131250,344000,-13530180,$8.42,5411000,1.63013698630137,1.547945205479452,1.13,0.73,0.0717, -13.72 ,-5.114
BDRY,,27.36,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,26.69,6.1,,Not Found!,
BDXB,,55.98,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,4313375232,3758000128,,Not Found!,17718999040,,,55.3598,50.059,,,
BDX,"Becton, Dickinson and Company",257.83,182.98250199203193,5.612,10.10,0.7097021370361554,3.0201852,2.39 , 88.60 Bil ,83823419392,"$4,198",4313375232,3758000128,-71214872576,"$30,197",17718999040,1.1746241457858768,1.1616628701594534,254.985,219.5,0.0136, 18.33 ,15.243
BECO,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
BE,Bloom Energy Corporation,21.89,-41.577370517928294,-0.708,25.00,-1.8993773649122108,614.2857,-0.90 , 4.66 Bil ,5574997504,$-146.7,-139206880,180719008,-3525665888,"$1,434.4",1065259008,1.7696038803556995,1.7380759902991108,21.5,12.37,0.1204, -347.29 ,1429.853
BEDU,Bright Scholar Education Holdin,3.4,3.544331474103586,0.083,15.86,1.0424504335598783,0.11864059,0.90 , 699.19 Mil ,2625637888,$66.2,146479376,3261410048,2917935488,"$1,111.3",4999169024,1.1805555555555556,1.0,2.88,2.88,None, 11.65 ,6.359
