TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
SPPI,"Spectrum Pharmaceuticals, Inc.",1.92,undefined,-1.293,N/A,undefined,1.8987341,N/A , 149.86 Mil ,283085472,$-121.13,-71075624,180024992,-110268192,1.206,$68.34,2427000,1.136094674556213,1.0591715976331362,1.79,1.69,0.1282,  -0.89,-2.004
SPQQ,,35.2986,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,35.55,28,,Not Found!,
SPRO,"Spero Therapeutics, Inc.",16.1,-227.55930038022814,-2.996,36.90,-14.134118036039013,4.091363,5.04 , 404.55 Mil ,483973024,$-53.39,-39418624,99218000,-386994608,3.086,$32.80,7438000,1.370212765957447,1.3451063829787233,15.805,11.75,0.103,  -4.9,-6.447
SPRB,"Spruce Biosciences, Inc.",3.11,undefined,None,N/A,undefined,None,N/A ," -22,365,000.00 ",18546538,$-35.43,-20830376,109223000,40715416,4.672,$15.37,6674000,1.1691729323308269,1.086466165413534,2.89,2.66,0.0306,  0.61,-0.471
SPRX,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,
SPSC,"SPS Commerce, Inc.",149.57,50.28463878326997,1.279,15.00,0.3361946833139665,12.21996,27.31 , 5.03 Bil ,3492925696,$84.2,67265504,208448000,-5174977024,5.812,$120.8,22167000,1.642723778143877,1.6175727622185614,147.28,91.05,0.0323,  63.73,48.578
SPT,"Sprout Social, Inc",131.17,undefined,-1.485,N/A,undefined,None,33.69 , 5.76 Bil ,7614116864,$9.7,24068124,171480992,-7131049056,3.184,$102.7,24891000,2.9609480812641085,2.8686230248307,127.08,44.3,0.0396,  -291.25,-377.591
SPTK,SportsTek Acquisition Corp.,9.75,undefined,None,,undefined,None,, 209.83 Mil ,207397744,$,None,1758506,-525281494,0.082,$0.54,0,1.015625,1.015625,9.75,9.6,None,Not Found!,None
SPTKU,,10,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,1758506,,,$0.54,0,,,10,9.78,,Not Found!,
SPTKW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.54,,,,,,,Not Found!,
SPTN,SpartanNash Company,24.62,-0.5225460076045648,2.231,-8.64,-0.021224451974190286,1.1650157,4.90 , 1.62 Bil ,1546461184,$150,110232248,24136000,-849612864,0.672,"$1,477",750126976,1.4733692399760623,1.4344703770197484,23.97,16.71,0.11359999,  8.54,7.445
SPWR,SunPower Corporation,30.92,-101.70859315589352,2.26,-35.40,-3.289411162868484,14.104406,3.20 , 5.20 Bil ,3926697472,$-37,37684500,513281984,-4567461440,2.969,"$1,062",603553024,1.5655696202531646,1.4754481012658227,29.1401,19.75,0.18190001,  12.39,96.108
SPWH,"Sportsman's Warehouse Holdings,",17.52,112.63143422053234,2.304,20.72,6.428734829939061,3.6236932,3.81 , 1.07 Bil ,998233664,$-4,178367248,59719000,-715216616,1.362,$524,282140000,1.5518157661647476,1.554472984942427,17.55,11.29,0.079,  7.58,5.844
SQFT,"Presidio Property Trust, Inc.",3.72,undefined,None,N/A,undefined,None,-0.39 , 102.26 Mil ,117403384,$1.92,4381736,25243392,-9652288,2.402,$92.82,90069608,1.414448669201521,1.3893155893536122,3.6539,2.63,0.0017,  11.77,14.879
SQFTP,,24.41,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,4381736,25243392,,,Not Found!,90069608,,,24.3,0.51,,,
SQLLW,,,,Key Error,,,,N/A , - ,,$-1.38,,,,,$2.68,,,,,,,Not Found!,
SQL,,,,Key Error,,,,5.50 , 19.46 Mil ,,$-1.38,,,,,$2.68,,,,,,,  -22.99,
SQLV,,41.0741,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,40.87,27.475,,Not Found!,
SQQQ,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,
SRAD,,21.83,,Unexpected error:<class 'TypeError'>,,,None,3.48 , 5.53 Bil ,,$0.0,None,190679008,,,"$1,236.6",436092992,,,20.8,19.78,,  77.14,
SRAX,"SRAX, Inc.",5.18,-39.47285171102662,-1.004,15.00,-7.620241643055333,4.366079,1.87 , 110.96 Mil ,96322888,$-23.24,1240625,34190000,-86376152,1.371,$26.82,4128000,2.1856540084388185,2.1265822784810124,5.04,2.37,0.039300002,  40.23,-14.228
SRCE,1st Source Corporation,49.81,112.28866920152093,3.628,10.00,2.254339875557537,1.4192159,, 1.37 Bil ,1096230400,$160.3,None,502447008,-762504160,20.093,"$7,007.7",346147008,1.341502827901966,1.3355776999730675,49.59,37.13,0.0155,Not Found!,None
SRCL,"Stericycle, Inc.",62.12,-4.208441064638785,-0.129,11.00,-0.06774695854215687,2.2736146,1.99 , 7.51 Bil ,8655676416,$257,818512512,50000000,-5507028352,0.545,"$3,047",2136600064,1.0414082145850796,1.0129086336965634,60.42,59.65,0.0127,  19.78,17.042
SRDX,"Surmodics, Inc.",49.68,16.15619771863118,0.522,10.00,0.3252052680883893,4.713519,8.06 , 628.66 Mil ,648166912,$10.9,None,38870000,-630815760,2.806,$36.4,10000000,1.341614906832298,1.2977801782338645,48.0568,37.03,0.031,  44.67,42.553
SREV,"ServiceSource International, In",1.16,-12.442129277566544,-0.222,25.00,-10.725973515143572,1.6269284,-1.22 , 118.23 Mil ,161121616,$-3.9,17651000,32464000,-80460256,0.332,$66.7,46772000,1.0642201834862384,1.055045871559633,1.15,1.09,0.0064999997,  17.4,-14.969
SRET,,9.57,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,9.53,8.61,,Not Found!,
SRGA,"Surgalign Holdings, Inc.",0.8413,undefined,None,15.00,undefined,None,-6.04 , 45.23 Mil ,77109992,$-72.19,21771000,69257000,-14228832,0.502,$109.63,1562000,1.136891891891892,1.0202702702702704,0.755,0.74,0.0493,  -0.34,-1.549
SRNE,"Sorrento Therapeutics, Inc.",6.2,-69.04235741444869,-0.907,37.00,-11.135864099104626,7.223558,-1.99 , 1.93 Bil ,2441010432,$-268.63,-138271632,236108992,-1524454464,0.846,$621.46,154762000,1.0708117443868739,1.0,5.79,5.79,0.17909999,  -5.5,-10.854
SRPT,"Sarepta Therapeutics, Inc.",79.72,-1243.033460076046,-7.11,96.00,-15.59249197285557,8.430759,0.76 , 6.38 Bil ,5846032896,$-653.3,-463299136,1737832960,-4715079680,21.784,"$2,192.7",1169990016,1.2208269525267994,1.2330781010719756,80.52,65.3,0.0979,  -16.41,-10.466
SRRA,"Sierra Oncology, Inc.",21.78,-723.4190570342206,-6.331,59.80,-33.21483273802666,2.6669102,8.68 , 251.81 Mil ,192302416,$-76.46,-33822500,90690000,-180145488,7.22,$9.17,1006000,1.635135135135135,1.6216216216216217,21.6,13.32,0.0038,  -2.94,-2.69
SRRK,Scholar Rock Holding Corporatio,34.34,undefined,-2.992,N/A,undefined,4.2585444,3.11 , 783.30 Mil ,686357824,$-120.70,-30512250,282216992,-742670688,8.19,$111.13,55369000,1.36,1.1603960396039603,29.3,25.25,0.16690001,  -6.22,-6.459
SRSA,,9.84,,Unexpected error:<class 'TypeError'>,,,None,N/A , 246.78 Mil ,,$,None,None,,,$16.77,31122,,,9.82,9.08,,Not Found!,
SRSAU,,10.3,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,None,,,$16.77,31122,,,10.3,9.876,,Not Found!,
SRSAW,,,,Key Error,,,,N/A , - ,,$-0.32,,,,,$16.77,,,,,,,Not Found!,
SRTS,"Sensus Healthcare, Inc.",5.53,undefined,-0.265,N/A,undefined,4.455206,11.74 , 83.66 Mil ,41596724,$0.94,-2211114,15204000,-75818592,0.915,$5.02,1125000,2.0036231884057973,1.9275362318840583,5.32,2.76,0.0091,  149.69,-15.697
SRZN,,9.92,,Unexpected error:<class 'TypeError'>,,,None,, 217.55 Mil ,,$,None,25448000,,,$26.91,8562000,,,9.8,5.49,,  -15.74,
SRZNW,,2.2,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,25448000,,,$26.91,8562000,,,2.09,2.09,,Not Found!,
SSAA,Science Strategic Acquisition C,9.77,undefined,None,,undefined,None,, 378.85 Mil ,377553152,$,None,868722,-378717518,0.022,$0.02,0,1.0177083333333334,1.0125000000000002,9.72,9.6,0.0001,Not Found!,None
SSAAU,,10.01,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,868722,,,$0.02,0,,,10.03,9.467,,Not Found!,
SSB,SouthState Corporation,82.69,129.70965779467682,3.782,12.00,1.5686256838151749,1.233516,, 5.11 Bil ,1672884352,$580,None,6107613184,283751936,85.943,"$36,111",1788226944,1.320926517571885,1.2980830670926518,81.26,62.6,0.0186,Not Found!,None
SSAAW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.18,,,,,,,Not Found!,
SSBI,Summit State Bank,15.77,undefined,1.88,N/A,undefined,1.2619565,, 148.99 Mil ,98246160,$7.64,None,56143000,-39149720,9.25,$840.61,54384000,1.5123800825009568,1.4701830478592055,15.33,10.427273,0.002,Not Found!,None
SSBK,,,,Key Error,,,,, 82.52 Mil ,,$22.83,,,,,"$1,384.84",,,,,,,Not Found!,
SSNC,"SS&C Technologies Holdings, Inc",79.24,50.40482737642587,2.629,2.96,0.6361033237812452,3.544729,1.81 , 26.33 Bil ,25093820416,"$1,252",1316487552,253700000,-19975385184,0.987,"$11,019",6828100096,1.2676371780515117,1.2573988161894096,78.6,62.51,0.0086,  14.02,14.432
SSKN,"Strata Skin Sciences, Inc.",1.61,-9.639847908745248,-0.172,25.00,-5.987483173133694,2.2829132,-4.43 , 48.99 Mil ,47400008,$-2.05,432375,9576000,-45519628,0.282,$20.58,8671000,1.2384615384615385,1.2126153846153847,1.5764,1.3,0.0101,  -155,-31.123
SSNT,"SilverSun Technologies, Inc.",6.51,undefined,0.172,N/A,undefined,2.576873,4.85 , 21.29 Mil ,29662392,$1.73,1685480,7252236,-22861784,1.412,$7.85,2502242,2.2842105263157895,1.9801403508771929,5.6434,2.85,0.0034999999,  10.49,17.437
SSP,E.W. Scripps Company (The),20.13,102.353536121673,3.307,10.00,5.084626732323548,1.4592488,0.84 , 5.39 Bil ,5206145536,$221,413955264,85956000,-1608228448,1.042,"$4,678",3396430080,1.587539432176656,1.554416403785489,19.71,12.68,0.053200003,  9.58,8.289
SSSS,SuRo Capital Corp.,13.04,undefined,0.225,N/A,undefined,1.1569954,, 259.00 Mil ,206689504,$136.0,-97398000,130061048,-184606536,4.898,$2.7,553829,1.1642857142857144,1.1450892857142858,12.825,11.2,0.0296,Not Found!,None
SSRM,SSR Mining Inc.,19.78,-28.090202281368825,0.916,-26.83,-1.4201315612421044,1.2606959,2.71 , 3.65 Bil ,3310562560,$463,105058000,891107968,-3492011392,4.158,"$1,299",475084992,1.445906432748538,1.4236111111111112,19.475,13.68,0.0315,  5.21,4.706
SSYS,"Stratasys, Ltd.",30.73,-560.9916349809887,-8.08,33.00,-18.255503904360193,2.2643902,2.43 , 1.33 Bil ,907194624,$0.0,64445752,522732992,-1407353408,7.993,$277.6,17801000,2.182528409090909,2.1036931818181817,29.62,14.08,0.095,  3.7,-454.051
SSTI,"ShotSpotter, Inc.",36.26,undefined,0.109,N/A,undefined,12.4251795,6.79 , 403.05 Mil ,539428160,$1.15,-1152000,10940000,-410786272,0.937,$29.62,792000,1.2086666666666666,1.1943333333333332,35.83,30,0.1029,  70.21,64.103
STAA,STAAR Surgical Company,113.4,14.234752851711029,0.221,30.00,0.12552692109092617,24.37664,39.87 , 4.84 Bil ,6595552256,$43.9,25382250,173083008,-5053375616,3.652,$75.5,12809000,1.6504147867850387,1.5962741958957942,109.68,68.71,0.0558,  139.67,217.352
STAB,,3.75,,Unexpected error:<class 'TypeError'>,,,None,1.52 , 117.05 Mil ,,$,None,151913,,,$23.84,1996015,,,3.15,2.11,,  -172.76,
STBA,"S&T Bancorp, Inc.",31.82,31.35292775665399,1.013,10.00,0.9853214254133875,1.080636,, 436.05 Mil ,341422848,$225.0,None,1035492992,-229956736,26.319,"$8,234.4",205236992,1.4288280197575214,1.4167040862146385,31.55,22.27,0.021,Not Found!,None
STAF,"Staffing 360 Solutions, Inc.",1.59,undefined,-1.318,N/A,undefined,None,1.84 , 70.14 Mil ,63270000,$-13.1,-3200625,848000,-59860072,0.074,$57.2,40888000,1.1691176470588236,1.125,1.53,1.36,0.0456,  5.61,-34.498
STCN,"Steel Connect, Inc. Common Stoc",1.69,-17.92038022813688,-0.579,10.00,-10.603775282921232,5.384615,-14.55 , 463.66 Mil ,470857824,$19.5,31838876,96931000,-9070952,1.615,$635.0,425751008,2.3472222222222223,2.3333333333333335,1.68,0.72,0.0041,  14.56,8.1
STEP,StepStone Group Inc.,48.89,undefined,None,N/A,undefined,None,1.40 , 2.68 Bil ,2127852800,$199,-36891248,218580000,-1595277280,5.419,"$2,100",75512000,1.9248031496062994,1.8291338582677166,46.46,25.4,0.0257,  4.75,4.122
STER,,26.91,,Unexpected error:<class 'TypeError'>,,,None,2.03 , 2.80 Bil ,,$0.0,None,312208992,,,$728.5,612163008,,,26.23,20.88,,  358.07,
STFC,State Auto Financial Corporatio,51.4,81.43346007604565,2.95,8.00,1.5843085617907715,2.3276446,, 2.37 Bil ,2268798464,$-27,173424992,108700000,-2156433312,2.458,"$2,132",122100000,3.433533734134936,3.433533734134936,51.4,14.97,0.030299999,  24.19,16.241
STGW,,9.1,,Unexpected error:<class 'TypeError'>,6.00,,None,0.54 , 2.64 Bil ,,$,129159872,108280000,,,"$2,902.4",1208283008,,,8.76,2.15,,  28.2,
STKL,"SunOpta, Inc.",6.66,46.18243346007605,0.717,30.00,6.934299318329737,2.2448287,2.05 , 999.70 Mil ,1203336064,$-65.6,119957872,479000,-698308328,0.004,$412.9,254860000,1.0422535211267607,1.0046948356807512,6.42,6.39,0.0149,  110.66,23.948
STIM,"Neuronetics, Inc.",4.34,undefined,-1.111,N/A,undefined,1.0406668,-1.32 , 45.34 Mil ,95606536,$-26.83,-11896875,115783000,9652216,4.399,$51.99,38478000,1.101522842639594,1.0355329949238579,4.08,3.94,0.073,  -1.76,-6.052
STKS,"The ONE Group Hospitality, Inc.",14.3,-4.560106463878328,-0.281,1.20,-0.31888856390757536,17.368422,3.14 , 561.87 Mil ,482895712,$12.9,13210500,28435000,-399606344,0.943,$163.3,166256000,4.831081081081082,4.766891891891892,14.11,2.96,0.0215,  15.11,42.445
STLD,"Steel Dynamics, Inc.",62.96,228.7571711026617,3.74,28.06,3.6333731115416406,2.8412542,4.78 , 15.28 Bil ,14161466368,$473,-671321280,1113744000,-12321896832,5.456,"$6,100",3109990912,1.864376665679597,1.8510245780278352,62.5091,33.77,0.0231,  4.48,6.092
STNE,StoneCo Ltd.,20.7,11.286669201520914,0.535,4.11,0.5452497198802374,0.3996924,1.04 , 5.36 Bil ,10658070528,$481.7,-299715744,11200393216,5237555200,36.198,"$4,772.0",6285754880,1.2545454545454544,1.1557575757575758,19.07,16.5,0.0444,  31.75,7.262
STOK,"Stoke Therapeutics, Inc.",28.2,undefined,-2.662,N/A,undefined,3.9294217,N/A , 909.07 Mil ,706260352,$-62.67,-34124248,251226000,-778786416,6.836,$16.26,1275000,1.3165266106442575,1.2927170868347337,27.69,21.42,0.0735,  -10.78,-10.669
STRA,"Strategic Education, Inc.",59.24,62.80539923954374,2.589,6.00,1.0601856725108665,0.81264234,2.14 , 1.50 Bil ,1503193984,$100,145952256,277406016,-1147433280,11.39,$621,306360992,1.0331356818974538,1.000261597488664,57.355,57.34,0.078200005,  6.94,7.274
STRCW,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,
STRC,,,,Key Error,,,,, 899.94 Mil ,,$,,,,,$14.01,,,,,,,  -17.36,
STRL,Sterling Construction Company I,29.02,57.286996197718636,1.756,11.00,1.9740522466477821,3.0054076,2.66 , 1.05 Bil ,926819136,$113,89484872,61402000,-765322928,2.146,$741,360840992,1.8495857233906947,1.8036966220522628,28.3,15.69,0.0554,  7.27,6.601
STRM,"Streamline Health Solutions, In",1.69,-7.23406844106464,-0.184,15.00,-4.28051387045245,2.2117963,3.66 , 62.75 Mil ,59444388,$-3.92,-2972000,16727000,-53309232,0.407,$6.94,2676000,1.198581560283688,1.1418439716312059,1.61,1.41,0.0135,  -18.82,-10.075
STRN,,,,Key Error,,,,, 49.69 Mil ,,$,,,,,$12.91,,,,,,,Not Found!,
STRNW,,,,Key Error,,,,N/A , - ,,$,,,,,$12.91,,,,,,,Not Found!,
STRO,"Sutro Biopharma, Inc.",18.49,24.09936882129278,-1.121,-21.35,1.303373110940659,2.7137713,3.79 , 615.84 Mil ,714858176,$-93.39,-61848752,229700992,-604483200,4.964,$87.89,58482000,1.1484472049689438,1.1236024844720496,18.09,16.1,0.0417,  -4.76,-8.869
STRR,"Star Equity Holdings, Inc.",2.5,undefined,None,16.00,undefined,None,-0.83 , 47.08 Mil ,47481284,$-12.8,-13836375,6160000,-5603652,1.214,$33.6,17659000,1.0593220338983051,1.0091949152542372,2.3817,2.36,0.0675,  11.94,-4.977
STRRP,,10,,Unexpected error:<class 'TypeError'>,N/A,,None,Not Found!,,,Not Found!,-13836375,6160000,,,Not Found!,17659000,,,10.05,7.7,,,
STRS,Stratus Properties Inc.,34.72,undefined,-1.556,N/A,undefined,2.640441,0.25 , 569.75 Mil ,622690176,$-48.46,-14288375,15272000,-272700000,1.854,$431.70,365804992,1.5904718277599634,1.5620705451213928,34.1,21.83,0.018099999,  54.72,-57.28
STRT,STRATTEC SECURITY CORPORATION,45,94.16083650190116,2.395,15.00,2.0924630333755814,0.9325792,4.29 , 178.20 Mil ,181023216,$8.0,15098250,14465000,-154719560,3.721,$94.9,15399000,1.4111006585136405,1.3399184697397302,42.73,31.89,0.0047,  4.09,3.402
STSA,"Satsuma Pharmaceuticals, Inc.",5.82,undefined,-11.201,N/A,undefined,0.79288256,N/A , 68.73 Mil ,33306084,$-44.42,-27123124,121164000,-54454768,3.843,$6.62,2183000,1.4264705882352942,1.3430392156862745,5.4796,4.08,0.0208,  -1.28,-0.714
STTK,"Shattuck Labs, Inc.",10.8,undefined,None,N/A,undefined,None,4.61 , 115.77 Mil ,237021808,$-58.58,-42480752,290215008,-127154816,6.87,$49.40,0,1.2342857142857144,1.1211428571428572,9.81,8.75,0.0924,  -1.59,-3.623
STX,Seagate Technology Holdings PLC,100.89,152.72515437262356,3.957,14.57,1.5137789114146454,48.031307,2.82 , 26.77 Bil ,23588071424,"$1,321",618000000,1211000064,-21962390272,5.321,"$8,012",5207000064,1.7687587657784012,1.757538569424965,100.25,57.04,0.0575,  11.64,12.434
STXB,"Spirit of Texas Bancshares, Inc",25.35,32.640973384030424,2.144,0.60,1.2876123622891686,1.2532796,, 350.97 Mil ,292543840,$59.1,None,235331008,-223313792,13.642,"$2,766.4",87822000,1.646103896103896,1.672077922077922,25.75,15.4,0.0057,Not Found!,None
SUMO,"Sumo Logic, Inc.",15.69,undefined,None,N/A,undefined,None,4.90 , 1.25 Bil ,1606251008,$-29.0,34870000,289235008,-1358829760,2.621,$154.6,9274000,1.1545253863134657,1.0949227373068433,14.88,13.59,0.0504,  -12.89,-16.872
SUMR,"Summer Infant, Inc.",12.76,5.075893536121674,0.164,10.00,0.3977972990690967,4.9616613,1.03 , 76.64 Mil ,73126872,$-4.2,14015750,447000,-26482268,0.206,$84.7,47232000,1.7266576454668472,1.6781867388362652,12.4018,7.39,0.0306,  12.62,7.924
SUNS,SLR Senior Investment Corp.,15.62,57.34471482889734,2.539,5.00,3.671236544743748,0.9779398,, 184.19 Mil ,178173872,$50.70,82898000,207483008,-42239440,12.928,$360.44,134328992,1.12051649928264,1.1119081779053086,15.5,13.94,0.0052,Not Found!,None
SUNW,"Sunworks, Inc.",5.65,-22.810570342205324,-0.737,10.00,-4.037269087115987,1.8078121,2.33 , 146.25 Mil ,149278080,$-22.94,-4325500,26860000,-114599472,0.993,$26.04,3303000,1.4986737400530505,1.3580901856763925,5.12,3.77,0.2237,  -10.62,-12.489
SUPN,"Supernus Pharmaceuticals, Inc.",33.91,35.22097946768061,2.066,1.69,1.0386605564046185,2.3075302,2.70 , 1.70 Bil ,1762475648,$108.2,175866000,391100992,-1350559936,7.377,$744.6,421988000,1.6413359148112292,1.5832526621490803,32.71,20.66,0.22850001,  10.49,8.978
SURF,"Surface Oncology, Inc.",6.01,undefined,0.529,N/A,undefined,1.5997816,3.50 , 156.63 Mil ,235475488,$25.80,24268000,164280000,-90212768,3.614,$57.42,47499000,1.214141414141414,1.1616161616161615,5.75,4.95,0.0851,  9.57,10.113
SURG,"SurgePays, Inc.",2.68,-4.3247148288973385,-0.11,15.00,-1.6136995630213948,None,-0.79 , 37.52 Mil ,28948496,$-8.15,-4231195,574824,-357616536,0.004,$19.18,8442252,1.1911111111111112,1.031111111111111,2.32,2.25,None,  -10.52,-4.862
SURGW,,,,Key Error,,,,N/A , - ,,$-8.15,,,,,$19.18,,,,,,,Not Found!,
SUSB,,25.75,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,25.73,25.66,,Not Found!,
SUSC,,27.3612,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,27.3359,26.59,,Not Found!,
SUSL,,83.76,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,83.6,62.42,,Not Found!,
SV,Spring Valley Acquisition Corp.,9.95,undefined,None,,undefined,None,N/A , 285.16 Mil ,288483008,$,None,1316994,-284457982,0.046,$0.07,0,1.1623831775700932,1.1612149532710279,9.94,8.56,0.0249,Not Found!,None
SVA,None,6.47,33.301977186311795,0.971,12.00,5.147137123077558,0.8606012,1.66 ," -205,952,000.00 ",-23765012,$351.7,346014240,1176256000,533819264,11.846,$781.2,136386000,1.0,1.0,6.47,6.47,0.0026,  -0.93,-0.108
SVC,Service Properties Trust - Shar,10.69,undefined,None,5.00,undefined,None,-0.25 , 7.85 Bil ,8479097856,$-27,320095744,874454976,-833121600,5.305,"$7,581",7133376000,1.0952868852459017,1.0491803278688525,10.24,9.76,0.037100002,  21.42,25.18
SVFA,SVF Investment Corp.,10.39,undefined,None,,undefined,None,N/A , 769.97 Mil ,807166464,$,None,1328104,-782792728,0.018,$0.72,3242980,1.0744570837642193,1.0579214064115823,10.2301,9.67,0.001,Not Found!,None
SVFAU,,10.78,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,1328104,,,$0.72,3242980,,,10.6,9.85,,Not Found!,
SVFAW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.72,,,,,,,Not Found!,
SVFB,SVF Investment Corp. 2,10.07,undefined,None,,undefined,None,, 292.13 Mil ,298182848,$,None,1638738,-294494094,0.056,$8.49,0,1.0402892561983472,1.0340909090909092,10.01,9.68,0.0005,  -383.42,None
SVFC,SVF Investment Corp. 3,10.02,undefined,None,,undefined,None,, 406.05 Mil ,399484736,$,None,2707252,-408103148,0.066,$15.85,0,1.038341968911917,1.0300518134715024,9.94,9.65,0.00029999999,  -81.12,None
SVFD,,7.76,,Unexpected error:<class 'TypeError'>,,,None,8.77 , 11.69 Mil ,,$-3.35,-1173410,9305800,,,$1.02,11923,,,7.3701,4,,  -4.59,
SVNAU,,,,Key Error,,,,, - ,,$,,,,,$0.46,,,,,,,Not Found!,
SVOK,Seven Oaks Acquisition Corp.,9.98,undefined,None,,undefined,None,N/A , 321.93 Mil ,320885184,$,None,935115,-322506101,0.029,$0.00,0,1.0440422638351292,1.0429961293022285,9.97,9.559,None,Not Found!,None
SVOKW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.00,,,,,,,Not Found!,
SVOKU,,10.51,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,935115,,,$0.00,0,,,10.5,9.98,,Not Found!,
SVRA,"Savara, Inc.",1.12,undefined,-0.692,N/A,undefined,0.71335924,0.58 ," -10,758,000.00 ",-15478558,$-43.02,-24804876,170806000,45798696,1.5,$32.05,25517000,1.0566037735849056,1.0,1.06,1.06,0.0186,  0.3,0.369
SVSVU,,10.51,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,1316994,,,$0.07,0,,,10.26,9.03,,Not Found!,
SVSVW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.07,,,,,,,Not Found!,
SVVC,,4.52,,Unexpected error:<class 'TypeError'>,N/A,,0.2996356,, 29.99 Mil ,,$0.00,-1198366,None,,,$7.40,0,,,4.3844,4.02,,Not Found!,
SWAG,,9.88,,Unexpected error:<class 'TypeError'>,,,None,, 282.39 Mil ,,$,None,25001,,,$8.37,162637,,,9.88,9.77,,  -435.11,
SWAGU,,10.19,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,25001,,,$8.37,162637,,,10.19,10,,Not Found!,
SWAGW,,0.7,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,25001,,,$8.37,162637,,,0.6201,0.6201,,Not Found!,
SWAV,"ShockWave Medical, Inc.",211.35,-300.2513155893536,-2.082,77.70,-1.4206355126063575,35.335155,50.24 , 6.60 Bil ,6596799488,$-29.5,-34498376,174746000,-7054161520,4.971,$78.7,24789000,2.508962700918825,2.427408058121038,204.48,84.238,0.056999996,  -205.21,-150.76
SWBI,"Smith & Wesson Brands, Inc.",23.93,undefined,None,15.00,undefined,None,9.64 , 972.86 Mil ,910854848,$318,348242496,171412992,-954652928,3.567,$193,44303000,1.650344827586207,1.609655172413793,23.34,14.5,0.090299994,  2.41,2.353
SWET,Athlon Acquisition Corp.,9.77,undefined,None,,undefined,67.24138,N/A , 337.81 Mil ,336290176,$,None,774824,-335600184,0.022,$0.08,0,1.1052036199095023,1.1029411764705883,9.75,8.84,None,Not Found!,None
SWETU,,10.06,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,774824,,,$0.08,0,,,10.06,9,,Not Found!,
SWETW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.17,,,,,,,Not Found!,
SWIR,"Sierra Wireless, Inc.",18.66,-61.09642585551332,-1.554,15.00,-3.27419216803394,2.0443406,1.67 , 632.01 Mil ,630843712,$-106.7,19647500,115485000,-561472184,3.14,$223.7,22049000,1.673542600896861,1.6188340807174888,18.05,11.15,0.0147,  -12.13,-13.024
SWIM,"Latham Group, Inc.",22.36,undefined,None,N/A,undefined,None,5.06 , 2.88 Bil ,2848937216,$11.7,None,90869000,-2549700344,0.758,$398.3,234800992,1.7620173364854217,1.7139479905437354,21.75,12.69,0.0446,  483.53,285.579
SWKH,SWK Holdings Corporation,18.77,48.72958174904944,1.022,20.00,2.596141808686704,0.9709043,-11.70 , 210.45 Mil ,229064592,$32.25,None,4865000,-232120632,0.38,$15.95,11159000,1.4920508744038155,1.462241653418124,18.395,12.58,0.0558,  6.24,None
