TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY
TWCBW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
TWIN,"Twin Disc, Incorporated",8.31,-33.3662915601023,-1.797,8.00,-4.015197540325186,0.8505316,2.51,230329744,2373125,12825000,-98142840,0.938,51271000,1.0505689001264222,1.0151706700379266,8.03,7.91,0.0034999999,0.1745073167144643,13599000,USD,United States,buy,14.951,3.2402125814501557,0.3899172781528466,Industrials,Specialty Industrial Machinery
TWKS,"Thoughtworks Holding, Inc.",14.68,-6.446731457800512,-0.14,32.42,-0.4391506442643401,6.76846,4.30,5784317440,132686496,368208992,-4162778528,1.207,504529984,1.130100076982294,1.1162432640492685,14.5,12.99,0.0221,0.4348708838870567,305116992,USD,United States,buy,101.551,20.02497005168716,1.3640987773628854,Technology,Information Technology Services
TWLV,Twelve Seas Investment Company ,9.83,undefined,None,,undefined,None,N/A,433106944,None,751090,-434398158,0.017,37500,1.021829521829522,1.020790020790021,9.82,9.62,0.0005,undefined,35665000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
TWLVW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
TWLVU,,9.82,,None,,,None,N/A,,None,751090,,,37500,,,9.83,9.7,,,,,,,,,,,
TWOU,"2U, Inc.",10.73,-72.48184143222507,-2.26,20.00,-6.755064439163566,0.8057798,-0.22,1494218624,44025500,232932000,-481595424,3.051,965171008,1.473901098901099,1.2802197802197801,9.32,7.28,0.1379,0.5841087396587724,75372096,USD,United States,buy,-44.484,18.73330842793096,1.7458814937493905,Consumer Defensive,Education & Training Services
TWNK,"Hostess Brands, Inc.",21.22,13.638154475703326,0.626,10.86,0.6427028499388938,1.65487,1.84,4010813440,96529376,249159008,-2727330208,1.798,1115943040,1.405298013245033,1.395364238410596,21.07,15.1,0.056599997,0.6975825576552495,138376992,USD,United States,buy,16.284,15.197665624374622,0.7161953640138842,Consumer Defensive,Packaged Foods
TWST,Twist Bioscience Corporation,43.52,-562.2007161125321,-3.152,150.00,-12.9182149842034,3.5818987,8.18,1238635392,-85459504,301859008,-1784194880,5.932,72969000,1.735939369764659,1.6537694455524532,41.46,25.07,0.1312,-1.7218456454943838,49632500,USD,United States,buy,-7.332,-307.1138499150341,-7.05684397782707,Healthcare,Diagnostics & Research
TXG,"10x Genomics, Inc.",35.11,505.2700051150895,-4.169,-116.20,14.391056824696369,4.9372735,11.94,4884006912,-67018876,587446976,-3369214784,5.206,81978000,1.0543543543543543,1.0321321321321322,34.37,33.3,0.06,-0.7317589587928286,91586000,USD,United States,buy,-153.609,88.68693999814468,2.525973796586291,Healthcare,Health Information Services
TXMD,"TherapeuticsMD, Inc.",5.57,-13.892409207161126,-0.473,17.60,-2.494148870226414,None,-16.42,219993408,-68178248,65122000,-2140259376,0.15,197692992,2.798994974874372,2.5025125628140708,4.98,1.99,0.088199995,-0.16044621403474396,424928992,USD,United States,buy,-1.785,-4.7124407211636825,-0.8460396267798352,Healthcare,Drug Manufacturers—Specialty & Generic
TXN,Texas Instruments Incorporated,163.9,162.133810741688,7.788,10.00,0.9892239825606345,12.402158,13.19,154910294016,4391249920,9825000448,-140894446592,10.655,7742000128,1.1345701232174996,1.1163643915270662,161.27,144.46,0.0155,4.754874084673323,923526016,USD,United States,hold,14.562,98.9889387448615,0.603959357808795,Technology,Semiconductors
TXRH,"Texas Roadhouse, Inc.",83.81,81.69910997442454,3.02,15.54,0.9748133871187751,5.4317513,4.84,6118337536,210883376,335644992,-5442800832,4.856,747587008,1.2220764071157773,1.191819772528434,81.735,68.58,0.077,3.0279758202311724,69645000,USD,United States,buy,14.407,81.91487733012085,0.9773878693487751,Consumer Cyclical,Restaurants
TYDE,,,,,,,,1.29,,,,,,,,,,,,,,,,,,,,,
TYME,"Tyme Technologies, Inc.",0.301,undefined,-0.158,N/A,undefined,0.55951035,N/A,-22023486,-11863161,75059432,23896728,0.436,47883,1.374429223744292,1.3150684931506849,0.288,0.219,0.0111,-0.06888895601739971,172207008,USD,United States,buy,0.891,undefined,undefined,Healthcare,Biotechnology
TYRA,"Tyra Biosciences, Inc.",9.12,42.585698209718664,-5.256,-15.70,4.669484452820029,1.2559209,N/A,6087799,-14184000,302182016,-80764608,7.351,1183000,1.8498985801217038,1.823529411764706,8.99,4.93,0.1179,-0.3437228891721474,41265800,USD,United States,strong_buy,-0.233,2.7849465803001605,0.3053669495943159,Healthcare,Biotechnology
TZPS,TZP Strategies Acquisition Corp,9.87,undefined,None,,undefined,None,N/A,351540032,None,156181,-354546955,0.004,200000,1.0270551508844954,1.0260145681581685,9.86,9.61,0.00029999999,undefined,28750000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
TZOO,Travelzoo,6.52,12.515693094629157,0.393,19.80,1.9195848304645946,41.64557,1.30,63603400,-21965876,35617000,-45044584,2.954,11430000,1.2538461538461536,1.2403846153846154,6.45,5.2,0.0305,-1.7918747654707716,12258600,USD,United States,buy,19.385,-57.0650245003633,-8.752304371221365,Communication Services,Advertising Agencies
TZPSU,,9.875,,None,,,None,N/A,,None,156181,,,200000,,,9.87,9.8,,,,,,,,,,,
TZPSW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
UAE,,16.18,,None,,,None,Not Found!,,,,,,,,,16.04,14.01,,,,,,,,,,,
UAL,"United Airlines Holdings, Inc.",36.33,1384.0068337595908,-10.198,-129.10,38.09542619762155,2.1667066,0.62,38118916096,2465125120,18678999040,6911852544,57.169,40298000384,1.1895874263261297,1.1522593320235757,35.19,30.54,0.0684,7.612945548108706,323807008,USD,United States,buy,-91.853,-1033.1799042579037,-28.438753213815133,Industrials,Airlines
UBCP,"United Bancorp, Inc.",15.5,33.27097698209719,1.661,9.30,2.1465146440062703,1.2723807,,56160284,None,82999000,-8737976,13.998,39366000,1.2052877138413687,1.1749611197511665,15.11,12.86,0.0038,undefined,5976350,USD,United States,buy,None,undefined,undefined,Financial Services,Banks—Regional
UBFO,United Security Bancshares,7.51,undefined,0.509,N/A,undefined,1.0781094,,-74706712,None,224934000,96506232,13.205,13441000,1.06980056980057,1.0541310541310542,7.4,7.02,0.0029,undefined,17010300,USD,United States,none,None,undefined,undefined,Financial Services,Banks—Regional
UBND,,22.3258,,None,,,None,Not Found!,,,,,,,,,22.3,21.571,,,,,,,,,,,
UBOH,"United Bancshares, Inc.",24.99,undefined,3.779,N/A,undefined,0.6523026,,56701376,None,76078000,317304,23.2,21646000,1.1359090909090908,1.0,22,22,0.0005,undefined,3275430,USD,United States,none,None,undefined,undefined,Financial Services,Banks—Regional
UBSI,"United Bankshares, Inc.",36.21,55.294833759590794,2.978,8.00,1.5270597558572436,1.0733494,,2745055488,None,2803092992,-2230247424,20.659,1035283008,1.1408317580340266,1.1427221172022686,36.27,31.74,0.029000001,undefined,136331008,USD,United States,hold,None,undefined,undefined,Financial Services,Banks—Regional
UBX,"Unity Biotechnology, Inc.",0.6745,undefined,-1.276,N/A,undefined,0.66616917,-5.82,30585344,-20914250,88075000,49428648,1.278,55936000,1.2263636363636363,1.183090909090909,0.6507,0.55,0.0127,-0.3623133798302965,57724200,USD,United States,buy,-0.569,undefined,undefined,Healthcare,Biotechnology
UCBI,"United Community Banks, Inc.",32.12,32.80925831202046,3.069,1.00,1.0214588515572995,1.3847468,,1709845888,None,1906663936,-1524031744,17.983,324230016,1.1629254163649527,1.167994207096307,32.26,27.62,0.0218,undefined,105853000,USD,United States,buy,None,undefined,undefined,Financial Services,Banks—Regional
UCBIO,,25.89,,3.069,,,1.089938,Not Found!,,None,1906663936,,,324230016,,,25.4001,24.57,,,,,,,,,,,
UCL,uCloudlink Group Inc.,1.05,undefined,-1.518,N/A,undefined,0.8491343,-5.23,14388370,-1267375,20651000,-8586992,0.719,3177000,1.600609756097561,1.524390243902439,1,0.656,None,-0.04464726066003438,28386400,USD,Hong Kong,none,-0.458,undefined,undefined,Communication Services,Telecom Services
UCRD,,21.405,,None,,,None,Not Found!,,,,,,,,,21.3,20.491,,,,,,,,,,,
UCTT,"Ultra Clean Holdings, Inc.",34.51,71.51969309462915,2.23,20.00,2.07243387698143,1.9251277,2.96,1716441600,-116589624,367004000,-1173066016,8.169,636534016,1.3273076923076923,1.291153846153846,33.57,26,0.027999999,-2.596650868596882,44900000,USD,United States,buy,6.008,-83.27877721791535,-2.413178128597953,Technology,Semiconductor Equipment & Materials
UCYB,,31.0111,,None,,,None,Not Found!,,,,,,,,,30.08,25.2,,,,,,,,,,,
UDMY,"Udemy, Inc.",12.15,9.493759590792838,-1.795,-13.20,0.7813793901887109,None,2.73,987704192,33263624,534612992,-1156347520,3.831,0,1.283676703645008,1.2625462229265716,11.95,9.465,0.0348,0.23940138842859482,138944992,USD,United States,buy,-13.699,-1.2661945556786038,-0.10421354367725134,Consumer Defensive,Education & Training Services
UFCS,"United Fire Group, Inc",32.67,11.595856777493609,0.557,10.00,0.354938989210089,1.0238329,,683089344,-933281152,132379000,-701560904,5.275,80372000,1.6458438287153652,1.6508866498740553,32.7701,19.85,0.0137,-37.21083182820393,25080900,USD,United States,buy,6.408,-774.6705142751406,-23.711983908023893,Financial Services,Insurance—Property & Casualty
UEIC,Universal Electronics Inc.,26.99,45.1416368286445,1.707,15.00,1.6725319314058726,1.2182628,3.11,392204864,32096876,60813000,-297518488,4.746,75035000,1.158866466294547,1.1515671962215543,26.82,23.29,0.0247,2.4498252898478823,13101700,USD,United States,buy,7.353,64.78566111771639,2.4003579517494034,Technology,Consumer Electronics
UFO,,20.65,,None,,,None,Not Found!,,,,,,,,,20.48,19.37,,,,,,,,,,,
UFPI,"UFP Industries, Inc.",84.08,212.51999999999998,7.406,17.00,2.5275927687916266,2.930279,6.54,5250559488,37151476,109248000,-5313979904,1.733,483620992,1.3110868548261345,1.3117105878683926,84.12,64.13,0.0241,0.6003037109090967,61887800,USD,United States,buy,5.534,17.22610648695669,0.20487757477350965,Basic Materials,Lumber & Wood Production
UFPT,"UFP Technologies, Inc.",77.62,undefined,2.219,N/A,undefined,3.10368,3.84,592663872,4877250,11117000,-580926328,1.47,84533000,1.3836007130124777,1.3816399286987522,77.51,56.1,0.0171,0.6475887617176089,7531400,USD,United States,strong_buy,19.709,undefined,undefined,Healthcare,Medical Devices
UG,"United-Guardian, Inc.",15.64,undefined,0.904,N/A,undefined,6.1159134,24.02,90794952,4142079,8166676,-63343916,1.778,0,1.1671641791044776,1.126865671641791,15.1,13.4,0.0011999999,0.9015651935433318,4594320,USD,United States,none,15.619,undefined,undefined,Consumer Defensive,Household & Personal Products
UGRO,"urban-gro, Inc.",6.02,-5.13145780051151,-0.16,20.00,-0.8524016279919452,1.388889,3.07,40281820,-892439,34592192,-33194552,3.39,694462,1.3377777777777777,1.34,6.03,4.5,0.032,-0.0829419691815833,10759800,USD,United States,buy,138.648,-2.6600825921663795,-0.4418741847452458,Industrials,Farm & Heavy Construction Machinery
UHAL,Amerco,496.57,1364.6684398976984,51.604,15.00,2.748189459487481,1.6998922,1.76,13499360256,-297263488,2327461888,-7373300736,118.701,5479241216,1.1086131452045007,1.1045275942132524,494.74,447.92,0.0217,-15.16047124103673,19607800,USD,United States,buy,5.965,-400.91885583713497,-0.8073763131827033,Industrials,Rental & Leasing Services
UIHC,United Insurance Holdings Corp.,1.15,-66.9013810741688,-2.086,20.00,-58.17511397753809,0.14851485,,64380588,-283288640,212104992,164146552,4.935,158511008,1.0454545454545452,1.0,1.1,1.1,0.0353,-6.556727106082979,43205800,USD,United States,hold,-1.018,-210.28480283959223,-182.8563502952976,Financial Services,Insurance—Property & Casualty
UK,Ucommune International Ltd,3.62,undefined,-1.181,,undefined,0.1743614,-6.65,849688320,None,236914000,-88177168,54.22,866438976,1.3848508033664881,1.4231063504208112,3.72,2.614,0.0112,undefined,77937696,USD,China,none,-1.549,undefined,undefined,Real Estate,Real Estate Services
UKOMW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
ULBI,Ultralife Corporation,4.45,5.500562659846548,0.188,17.50,1.2360814965947298,0.6029332,1.54,98159784,-9845125,6050000,-65348312,0.375,24408000,1.0697115384615385,1.0625,4.42,4.16,0.0047,-0.6122323655064768,16080700,USD,United States,buy,32.016,-17.91288557901303,-4.025367545845624,Industrials,Electrical Equipment & Parts
ULCC,,11.12,,-0.849,211.60,,4.1414137,0.67,,None,None,,,None,,,10.9,8.19,,,,,,,,,,,
ULH,"Universal Logistics Holdings, I",27.08,35.45882352941177,2.74,3.00,1.309410026935442,2.6103628,3.05,1060130688,29715750,21963000,-729360264,0.818,537897984,1.7074401008827238,1.7222572509457756,27.315,15.86,0.0177,1.1038745147569606,26919500,USD,United States,buy,6.218,14.285434896854785,0.5275271379931604,Industrials,Trucking
ULTA,"Ulta Beauty, Inc.",406.4,915.3174721227623,15.603,43.63,2.252257559357191,10.940372,7.03,22178654208,763609024,431560000,-21284711104,8.247,1846755968,1.2334587835376956,1.207265994901056,397.77,329.48,0.023599999,14.10950114744587,54120200,USD,United States,buy,14.208,827.7044749851547,2.0366743971091403,Consumer Cyclical,Specialty Retail
UMBF,UMB Financial Corporation,89.75,24.965217391304353,8.874,-6.00,0.2781639820758145,1.4254202,,5779003392,None,1741667968,-2695735680,35.982,3155587072,1.1002819664092192,1.1053083241387767,90.16,81.57,0.019,undefined,48358800,USD,United States,buy,None,undefined,undefined,Financial Services,Banks—Regional
UMMA,,19.73,,None,,,None,Not Found!,,,,,,,,,19.7,18.51,,,,,,,,,,,
UNAM,Unico American Corporation,1.84,undefined,-3.61,N/A,undefined,0.28840315,,-3651892,540231,18452460,8373226,3.478,0,1.0514285714285714,1.0857142857142856,1.9,1.75,0.001,0.10183699475575227,5304860,USD,United States,none,0.555,undefined,undefined,Financial Services,Insurance—Property & Casualty
UMPQ,Umpqua Holdings Corporation,17.29,45.592327365728906,2.19,10.00,2.6369188759820075,1.3750298,,1924462208,None,2665435904,-1077792512,12.285,1001264000,1.0963855421686746,1.092580849714648,17.23,15.77,0.033299997,undefined,216622000,USD,United States,hold,None,undefined,undefined,Financial Services,Banks—Regional
UNB,"Union Bankshares, Inc.",25.65,undefined,3.01,N/A,undefined,1.372108,,75811984,None,79118000,-35791800,17.605,17861000,1.0134334255235085,1.0102726195179772,25.57,25.31,0.0029,undefined,4485160,USD,United States,none,None,undefined,undefined,Financial Services,Banks—Regional
UNCY,"Unicycive Therapeutics, Inc.",0.8147,undefined,-0.812,N/A,undefined,0.6393223,N/A,-3215517,-4600125,16579000,4431730,1.106,306000,1.3056089743589743,1.25,0.78,0.624,0.0098,-0.3072362181585029,14972600,USD,United States,buy,0.358,undefined,undefined,Healthcare,Biotechnology
UNIT,Uniti Group Inc.,9.81,8.17826086956522,0.171,34.00,0.83366573593937,None,-0.49,8056831488,23582376,58903000,-2252232232,0.249,5173646848,1.0774299835255354,1.0675453047775947,9.72,9.105,0.0712,0.09989526541099024,236071008,USD,United States,hold,9.535,4.7775996500908375,0.48701321611527393,Real Estate,REIT—Specialty
UNTY,"Unity Bancorp, Inc.",26.89,undefined,3.192,N/A,undefined,1.4483342,,165307056,None,187726000,-102466960,17.891,50310000,1.215641952983725,1.222875226039783,27.05,22.12,0.0028,undefined,10374200,USD,United States,buy,None,undefined,undefined,Financial Services,Banks—Regional
UONE,"Urban One, Inc.",5.28,undefined,1.12,,undefined,1.1150113,0.25,1159417856,85886624,132245000,-88094984,2.58,859916032,1.415549597855228,1.4128686327077746,5.27,3.73,0.0064,9.432990515018254,9104920,USD,United States,none,8.938,undefined,undefined,Communication Services,Broadcasting
UONEK,"Urban One, Inc.",3.65,76.50373401534527,1.12,52.20,20.959927127491856,0.7908321,0.25,1054325120,85886624,132245000,-85428072,2.58,859916032,1.1774193548387095,1.1709677419354838,3.63,3.1,None,2.3015229933569685,37317300,USD,United States,none,8.128,157.20991331605606,43.07120912768659,Communication Services,Broadcasting
UPLD,"Upland Software, Inc.",11.75,-60.39084398976983,-1.883,20.00,-5.139646297001687,1.1200557,0.16,812397376,114935872,189158000,-154876784,6.076,537057984,1.0547576301615798,1.0,11.14,11.14,0.0499,3.765105580051496,30526600,USD,United States,buy,20.575,120.75300249065413,10.27685127580035,Technology,Software—Application
UPC,Universe Pharmaceuticals Inc,0.6,undefined,0.599,,undefined,0.26812527,3.23,8415963,-18619424,21803112,8209362,1.002,4334400,1.0909090909090908,1.1085454545454545,0.6097,0.55,0.0033000002,-0.8560654712643678,21750000,USD,China,none,0.6,undefined,undefined,Healthcare,Drug Manufacturers—Specialty & Generic
UPST,"Upstart Holdings, Inc.",26.03,37.45047058823529,0.989,25.15,1.4387426272852588,2.7894318,,6115080704,-95869248,986608000,-1029544064,11.737,795798016,1.0946173254835996,1.0302775441547518,24.5,23.78,0.27879998,-1.1697448674555317,81957400,USD,United States,hold,40.609,-44.294737870963175,-1.7016802870135679,Financial Services,Credit Services
UPTD,TradeUP Acquisition Corp.,10.07,undefined,None,,undefined,None,N/A,58076628,None,478868,-58427608,0.082,0,1.0365414307771488,1.0365414307771488,10.07,9.715,0.0004,undefined,5849700,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
UPTDU,,9.88,,None,,,None,N/A,,None,478868,,,0,,,9.88,9.505,,,,,,,,,,,
UPTDW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
URBN,"Urban Outfitters, Inc.",20.86,1021.5081636828644,2.987,295.40,48.969710627174706,1.1322762,2.96,3018155008,24012750,445995008,-1532238592,4.662,1187394944,1.1712521055586749,1.1297024143739474,20.12,17.81,0.1436,0.24531867874824445,97883904,USD,United States,buy,5.946,83.89522365089579,4.0218228020563656,Consumer Cyclical,Apparel Retail
UROY,Uranium Royalty Corp.,2.28,undefined,-0.02,,undefined,1.5045395,N/A,324420960,-120816576,6823000,-206980312,0.072,12671000,1.0857142857142856,1.0714285714285714,2.25,2.1,None,-1.3109921155945423,92156600,USD,Canada,none,None,undefined,undefined,Energy,Uranium
UPWK,Upwork Inc.,22.62,-49.18322250639387,-0.26,159.60,-2.1743246024046803,11.138014,2.77,2629647104,18031376,672955008,-2276426880,5.191,583816000,1.5232323232323233,1.4707138047138046,21.8401,14.85,0.0433,0.14061306673737076,128234000,USD,United States,buy,-45.374,26.59924518711737,1.1759171170255247,Industrials,Staffing & Employment Services
URGN,UroGen Pharma Ltd.,8.37,undefined,-5.068,N/A,undefined,5.7812505,-4.44,74625480,-45725500,89139000,-93362248,3.932,3728000,1.7257731958762885,1.5773195876288661,7.65,4.85,0.129,-2.0394686957801635,22420300,USD,United States,buy,-0.816,undefined,undefined,Healthcare,Biotechnology
USAK,"USA Truck, Inc.",31.16,83.56365217391304,2.057,27.60,2.681760339342524,2.656943,3.41,309583008,None,12026000,-264813072,1.422,182856000,2.3950807071483475,2.391237509607994,31.11,13.01,0.0271,undefined,8887290,USD,United States,buy,3.96,undefined,undefined,Industrials,Trucking
USAP,Universal Stainless & Alloy Pro,7.42,-9.491621483375958,-0.724,3.15,-1.2791942699967598,0.29197365,1.89,157072848,-26856750,279000,-66239144,0.031,79422000,1.0800582241630277,1.0640465793304221,7.31,6.87,0.0005,-3.0079430056862155,8928610,USD,United States,hold,9.99,-39.43405587505765,-5.31456278639591,Basic Materials,Steel
USAU,U.S. Gold Corp.,3.83,undefined,-2.166,N/A,undefined,1.1866465,N/A,38672108,-6097051,3677593,-24070583,0.492,79430,1.0942857142857143,1.0857142857142856,3.8,3.5,0.002,-0.8591364743148948,7096720,USD,United States,buy,-2.576,undefined,undefined,Basic Materials,Gold
USBF,,88.9777,,None,,,None,Not Found!,,,,,,,,,88.62,85.207,,,,,,,,,,,
USCB,"USCB Financial Holdings, Inc.",11.37,undefined,-3.484,N/A,undefined,1.4433625,,279843200,None,47662000,-172105424,2.384,51619000,1.077112542629784,1.080901856763926,11.41,10.556,0.0028,undefined,18767500,USD,United States,buy,None,undefined,undefined,Financial Services,Banks—Regional
USCT,TKB Critical Technologies 1,10.06,undefined,None,,undefined,None,N/A,287324448,None,750562,-288761918,0.026,0,1.0296827021494372,1.0296622313203685,10.0598,9.77,0.00029999999,undefined,23000000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
USCTW,,0.0838,,None,,,None,N/A,,None,None,,,208580,,,0.0838,0.0838,,,,,,,,,,,
USCTU,,10.07,,None,,,None,N/A,,None,750562,,,0,,,10.06,10,,,,,,,,,,,
USEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USEG,U.S. Energy Corp.,3.46,-7.200358056265985,-0.191,25.00,-2.0810283399612675,1.1373049,-0.13,91284176,-14750,4613000,-12081391,0.185,133000,1.1890034364261168,1.19,3.4629,2.91,0.0115,-0.0031542031092958106,4676300,USD,United States,buy,-140.871,-0.11890781030951471,-0.03436641916459963,Energy,Oil & Gas E&P
USIG,,52.14,,None,,,None,Not Found!,,,,,,,,,51.725,49.86,,,,,,,,,,,
USLB,,37.2885,,None,,,None,Not Found!,,,,,,,,,37.5219,34.84,,,,,,,,,,,
USIO,"Usio, Inc.",2.16,undefined,-0.013,N/A,undefined,3.2023292,0.17,68620280,1623221,7255321,-48020779,0.284,3106512,1.2631578947368423,1.2046783625730995,2.06,1.71,0.0042,0.06460452528307895,25125500,USD,United States,strong_buy,27.577,undefined,undefined,Technology,Information Technology Services
USLM,"United States Lime & Minerals, ",108.1,undefined,6.471,N/A,undefined,2.2389517,12.51,521608800,12677500,100864000,-509175616,17.845,3481000,1.0369304556354915,1.03136690647482,107.52,104.25,0.0072000003,2.240446622496894,5658470,USD,United States,none,7.525,undefined,undefined,Basic Materials,Building Materials
USMC,,38.34,,None,,,None,Not Found!,,,,,,,,,38.1445,35.265,,,,,,,,,,,
USOI,,4.63,,None,,,None,Not Found!,,,,,,,,,4.66,4.51,,,,,,,,,,,
USXF,,31.39,,None,,,None,Not Found!,,,,,,,,,31.0801,28.492,,,,,,,,,,,
USWSW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
USWS,"U.S. Well Services, Inc.",0.8149,undefined,-3.618,N/A,undefined,None,-1.71,375743424,-45476124,6384000,-38643780,0.083,292340000,1.6298,1.579,0.7895,0.5,0.17909999,-0.8686640000916874,52351800,USD,United States,hold,-108.003,undefined,undefined,Energy,Oil & Gas Equipment & Services
UTAA,,9.935,,None,,,None,,,None,None,,,121525,,,9.9316,9.72,,,,,,,,,,,
UTAAU,,10.08,,None,,,None,,,None,None,,,121525,,,10.08,9.91,,,,,,,,,,,
UTAAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTHR,United Therapeutics Corporation,225.45,116.03846547314579,9.915,1.90,0.5146971189760292,2.6800995,7.82,6901856256,403587488,1930700032,-8336720640,42.779,818899968,1.4234751862608914,1.4146672559666627,224.055,158.38,0.0251,8.96134220021538,45036500,USD,United States,buy,9.367,104.87749848640814,0.4651918318314844,Healthcare,Biotechnology
UTMD,"Utah Medical Products, Inc.",85.6,undefined,3.849,N/A,undefined,2.8506968,20.74,243684352,None,65873000,-254091352,18.023,382000,1.0686641697877652,1.0686641697877652,85.6,80.1,0.0146,undefined,3650930,USD,United States,none,9.089,undefined,undefined,Healthcare,Medical Instruments & Supplies
UTME,UTime Limited,1.44,undefined,-0.578,,undefined,0.26377177,0.96,-11097921,-21812876,69568000,57414348,8.414,45655000,1.3090909090909089,1.2363636363636363,1.36,1.1,0.0433,-2.6382958444759725,8267790,USD,China,none,0.508,undefined,undefined,Technology,Consumer Electronics
UTSI,UTStarcom Holdings Corp,3.7,-10.845831202046035,-0.316,22.00,-2.931305730282712,1.9038552,-14.81,-20587396,21724250,53797000,-90931400,1.492,4908000,1.5163934426229508,1.5532786885245902,3.79,2.44,0.0004,0.6004142932555048,36182100,USD,China,none,4.237,20.607569860585357,5.56961347583388,Technology,Communication Equipment
UTRS,"Minerva Surgical, Inc.",2.49,undefined,-20.722,N/A,undefined,None,-2.31,68415928,-20390750,40608000,-32872544,1.409,39274000,1.5514018691588787,1.5420560747663552,2.475,1.605,0.0173,-0.7076214867486353,28815900,USD,United States,buy,-3.78,undefined,undefined,Healthcare,Health Information Services
VABK,Virginia National Bankshares Co,32,undefined,1.832,,undefined,1.0620291,,-286923328,None,480608000,310741120,90.233,10674000,1.1829944547134934,1.1829944547134934,32,27.05,0.0005,undefined,5308340,USD,United States,none,None,undefined,undefined,Financial Services,Banks—Regional
UVSP,Univest Financial Corporation,26.1,47.78388746803069,3.397,4.00,1.830800286131444,1.0221167,,219550912,None,773780992,744768,26.109,246494000,1.069672131147541,1.0745901639344262,26.22,24.4,0.0114,undefined,29449000,USD,United States,buy,None,undefined,undefined,Financial Services,Banks—Regional
UXIN,Uxin Limited,0.697,undefined,-1.155,N/A,undefined,None,-18.40,1788590976,None,148892992,-161938400,0.376,1187490048,1.9201101928374655,1.9008264462809916,0.69,0.363,None,undefined,397380992,USD,China,hold,-7.163,undefined,undefined,Communication Services,Internet Content & Information
VACC,Vaccitech plc,4.45,undefined,-4.16,N/A,undefined,0.6185275,2.99,-6381544,-16536000,214054000,61980688,5.756,7222000,1.4983164983164983,1.451178451178451,4.31,2.97,None,-0.4740934425101493,34879200,USD,United Kingdom,buy,0.156,undefined,undefined,Healthcare,Biotechnology
VALN,Valneva SE,20.32,undefined,-3.062,N/A,undefined,12.55498,0.62,1137655680,-38306000,346686016,-682302144,6.589,114655000,1.4821298322392413,1.4157549234135667,19.41,13.71,None,-0.7299592773201161,52476900,USD,France,strong_buy,-20.219,undefined,undefined,Healthcare,Biotechnology
VAQC,Vector Acquisition Corporation ,9.82,undefined,None,,undefined,None,N/A,563523328,None,227150,-562376370,0.004,0,1.019730010384216,1.0186915887850467,9.81,9.63,0.0004,undefined,45000000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
VALU,"Value Line, Inc.",74.52,undefined,2.873,N/A,undefined,9.748537,11.27,573447040,9882875,57822000,-689067408,6.072,7853000,2.448094612352168,2.5052562417871225,76.26,30.44,0.049000002,1.036201455292736,9537600,USD,United States,none,57.529,undefined,undefined,Financial Services,Financial Data & Stock Exchanges
VAXX,"Vaxxinity, Inc.",1.68,67.07726854219949,-1.383,-51.60,39.92694556083303,None,-0.51,735400896,-33230876,149264000,-65159744,1.186,10699000,1.1125827814569536,1.086092715231788,1.64,1.51,0.0117,-0.29798131276901,111520000,USD,United States,strong_buy,-5.932,14.45247471956907,8.602663523553018,Healthcare,Biotechnology
VBB,,13.1572,,None,,,None,Not Found!,,,,,,,,,12.96,10.7,,,,,,,,,,,
VBFC,,45.25,,8.955,N/A,,1.0758922,,,None,None,,,14432000,,,45.28,43.97,,,,,,,,,,,
VBLT,Vascular Biogenics Ltd.,0.325,undefined,-0.471,N/A,undefined,0.3180432,-5.52,62221820,-14549500,53150000,35804562,0.767,2352000,1.3457556935817807,1.0,0.2415,0.2415,0.0117999995,-0.20995373643912,69298600,USD,Israel,buy,-2.165,undefined,undefined,Healthcare,Biotechnology
VBNK,,7.08,,None,N/A,,None,,,None,155239008,,,102670000,,,7.0019,6.98,,,,,,,,,,,
